feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	
ABBA01017803.1	139.922405915589	4.1283996410699	1.10085923719834	3.75016123912134	0.000176720900334653	0.00236139558985308	ABBA01017803.1
ABC7-42404400C24.1	0.670846414348491	1.72654668452534	3.72500698191292	0.46350159688525	0.64300487048643	NA	ABC7-42404400C24.1
ABCA1	65.2015234819863	4.28745301098461	0.498462749767471	8.6013508792476	7.8783218274063e-18	5.84571479593548e-15	ABCA1
ABCA10	0.558958350938578	-1.69005378277744	3.42131748793442	-0.493977477605504	0.621322085643379	NA	ABCA10
ABCA10;PRO1804	0.076305955598258	0.315498741363788	6.00582262392939	0.0525321444071169	0.958104683152963	NA	ABCA10;PRO1804
ABCA11P	0.0441550266304711	1.27727851193968	6.00582262393133	0.212673365818385	0.831581742509919	NA	ABCA11P
ABCA11P;ZNF721	9.16294624641641	-1.00509478328036	0.656897940028206	-1.53006231567296	0.126001304940229	0.296064606008012	ABCA11P;ZNF721
ABCA12	0.373417460075068	0.315603906142954	3.65779713509639	0.086282506789332	0.931241844171518	NA	ABCA12
ABCA13	0.299027433278797	1.26748053157509	3.79677731507229	0.333830621707389	0.738507374902306	NA	ABCA13
ABCA17P	0.0614579371712992	1.27726138617844	6.00582262393028	0.212670514292109	0.831583966823481	NA	ABCA17P
ABCA2	0.749503512454367	-1.41064220914648	3.16445153558343	-0.4457777890684	0.655757767326014	NA	ABCA2
ABCA3	0.252423522219527	-1.55247147279274	5.32730291494962	-0.291417908382149	0.770731719722201	NA	ABCA3
ABCA4	1.96673399795834	-1.02728876282493	2.11794251436385	-0.485040909211594	0.627647326783733	0.789818772949922	ABCA4
ABCA5	5.07260926492352	1.70273643099639	1.00752694980097	1.69001576715417	0.0910249382123832	0.239249162229704	ABCA5
ABCA7	2.52895831742108	1.70710448337925	1.28886884152321	1.32449821764778	0.185337634616068	0.376950809907623	ABCA7
ABCA8	2.14970760913123	6.49053519928997	2.15202700968183	3.01601010121595	0.00256124727363573	0.0184403956105258	ABCA8
ABCA9	0.448532844555698	0.315604985354823	3.23484703026852	0.0975641142847564	0.922278421165687	NA	ABCA9
ABCA9-AS1	0.191300678452334	-1.40031942973436	5.98327838538674	-0.234038822788929	0.814954839256028	NA	ABCA9-AS1
ABCB1	0.217039113961906	-1.08416062643387	5.9037776224002	-0.183638459267222	0.854297090035434	NA	ABCB1
ABCB10	1.13827423472495	0.734876919629149	1.64504731264866	0.446720841387799	0.655076631896504	NA	ABCB10
ABCB10P3	0.0777602245616731	-1.92877243122149	5.95789226363025	-0.323734023019452	0.746139410166971	NA	ABCB10P3
ABCB11	0.352537819604856	-0.209017051667864	5.93425454623221	-0.0352221243695342	0.971902620479305	NA	ABCB11
ABCB4	1.41273195834998	0.141750479498673	2.1930362800942	0.0646366322278009	0.94846331738065	NA	ABCB4
ABCB5	0.338162949630902	1.27719521443379	6.0058226238459	0.212659496363201	0.831592561296219	NA	ABCB5
ABCB6;ATG9A	4.61758822950764	-1.62600754369868	1.58542433123034	-1.02559769751789	0.305081253219201	0.515717167513152	ABCB6;ATG9A
ABCB7	7.86440327798439	-1.34898207032678	0.636619964848331	-2.11897544031339	0.0340925425717227	0.121584204693161	ABCB7
ABCB8	1.97120601840821	-1.30835564814588	1.33677196503546	-0.97874258464956	0.327707185157222	0.538424771945194	ABCB8
ABCB9	1.93400674242974	0.0245481687560327	1.62220888575701	0.0151325572012122	0.987926427041985	0.994358317660748	ABCB9
ABCC1	6.90895662802237	-1.77918518851913	0.754192319000365	-2.35906034004342	0.0183212764535102	0.0783992914221056	ABCC1
ABCC10	6.37788676166553	-0.293864342356436	0.781247718558454	-0.376147456659035	0.706807275210188	0.843547293417544	ABCC10
ABCC11	0.426735097646062	1.27716006000459	5.91679869287216	0.215853221699625	0.829102161145496	NA	ABCC11
ABCC12	0.0978423946974369	0.315464048847482	6.00582262392939	0.0525263679267779	0.958109285763015	NA	ABCC12
ABCC13	0.290659729596372	1.27320737819194	5.25152047360077	0.242445475475591	0.808435000871869	NA	ABCC13
ABCC2	6.91610472839342	4.19526376630352	1.76410526665075	2.37812552664074	0.0174009011872948	0.0757924611797433	ABCC2
ABCC3	1.2852908570376	4.95906309270608	2.52667268660469	1.96268520216206	0.0496827636245967	NA	ABCC3
ABCC4	14.1560157517296	1.44561008470565	0.761520724355107	1.89832008305469	0.0576539299748876	0.175596188364128	ABCC4
ABCC5	13.6507347713476	-0.0348171502297101	0.755582752788749	-0.0460798636565021	0.963246595431706	0.98296194116783	ABCC5
ABCC6	3.017090215297	1.30241874821155	1.49742418742883	0.869772746524077	0.3844246079775	0.5930989087247	ABCC6
ABCC6P1	7.33124582448545	4.05955917943204	1.82689173112303	2.22211262455961	0.0262756953100285	0.101762855585109	ABCC6P1
ABCC6P2	0.0878746340766276	1.27724923211165	6.00582262390335	0.212668490579153	0.831585545407745	NA	ABCC6P2
ABCC8	0.299632053999144	0.0749699145159394	4.37409364628117	0.0171395311985783	0.986325302201782	NA	ABCC8
ABCC9	1.52058128977345	3.468840079629	1.82972316411216	1.89582782120605	0.0579828157426826	0.176239816332096	ABCC9
ABCD1	4.38229238931209	5.0100367800411	2.53410564001994	1.97704338008643	NA	NA	ABCD1
ABCD2	0.0569912319440288	0.315499167100394	6.00582262393133	0.0525322152944092	0.958104626671075	NA	ABCD2
ABCD3	10.8734558033337	0.487453173676301	0.464707629499434	1.04894592370125	0.294203007580506	0.504185521351936	ABCD3
ABCD4	5.32301403281048	-0.159271402335642	1.21235744718215	-0.131373303068193	0.895480006669888	0.950486772478456	ABCD4
ABCD4;AC005519.4	1.31375093993783	0.489763668402877	1.80575185765014	0.271224236224912	0.786218573552315	NA	ABCD4;AC005519.4
ABCE1	8.4751028016161	-2.09340360877023	0.728619962128001	-2.87310767969663	0.00406455553969936	0.0263499035856703	ABCE1
ABCF1	35.2702791555876	-1.45235031055737	0.626626869706042	-2.31772747191432	0.0204641370065661	0.085005316061271	ABCF1
ABCF2	13.4317593488749	-0.1617029128356	0.563349114740196	-0.287038549639283	0.774082803263793	0.886855629461352	ABCF2
ABCF2P1	0.128830313365813	-2.15219316130358	5.94811187296743	-0.361827956041768	0.717480599707627	NA	ABCF2P1
ABCG1	0.659695108151918	2.00380153759187	3.17706466958098	0.630708451350521	0.528231172095143	NA	ABCG1
ABCG2	2.51941222195527	-0.495861607876088	0.972780845420101	-0.509736196195298	0.61023629088672	0.779985820614239	ABCG2
ABCG4	0.0946158692676421	1.27724339368677	6.00582262392939	0.212667518450806	0.831586303710446	NA	ABCG4
ABCG5	0.131038208193989	0.315608029695276	6.0058226239022	0.0525503414701604	0.958090184024145	NA	ABCG5
ABCG8	0.36972591183792	0.315412146056907	6.00582262385837	0.0525177258488987	0.958116171639405	NA	ABCG8
ABHD10	33.5076053860486	5.2394665770603	1.1637309848096	4.50230048477873	NA	NA	ABHD10
ABHD11	2.77295471240505	0.341950654529069	0.909883380671419	0.375818112291202	0.70705212159924	0.84370026126694	ABHD11
ABHD12	15.7419634531464	0.832406769847975	0.768894676436798	1.08260181187039	0.278985202741324	0.488359609683466	ABHD12
ABHD12;PPIAP2	0.0735574501180549	-0.646141407261412	6.00582262393133	-0.107585829239568	0.914324238367974	NA	ABHD12;PPIAP2
ABHD12B	2.47576402642163	-4.9238916674146	1.48089896136227	-3.32493424324178	0.000884393909565702	0.00833140013089004	ABHD12B
ABHD13	8.09637926544443	-0.425354229448081	1.16735462744815	-0.36437447494247	0.715578393344927	0.848735858359465	ABHD13
ABHD14A-ACY1	0.524011127905802	0.315441367179424	6.00582262383573	0.0525225913145536	0.958112294909888	NA	ABHD14A-ACY1
ABHD14A-ACY1;ACY1	1.13637608782933	1.79378786427006	2.00340716945239	0.89536859587079	0.370590082402277	NA	ABHD14A-ACY1;ACY1
ABHD14A;ABHD14A-ACY1	0.660163570899742	1.12456489762191	2.56724109527303	0.438044132159046	0.6613542920733	NA	ABHD14A;ABHD14A-ACY1
ABHD14B	2.58368355612785	0.31559701669409	2.09906632177171	0.150351141086248	0.880487586759464	0.94328357961276	ABHD14B
ABHD15	0.616078515977077	2.76567271421568	3.19849823054838	0.864678519375483	0.387215262591596	NA	ABHD15
ABHD15-AS1	0.320276230691111	0.315559139442198	6.00582262388136	0.0525422009946511	0.958096670223131	NA	ABHD15-AS1
ABHD15-AS1;ANKRD13B	0.177230707503779	0.315599278137892	6.00582262388904	0.0525488842914791	0.958091345080304	NA	ABHD15-AS1;ANKRD13B
ABHD15-AS1;TP53I13	0.534451084429431	1.09749061964122	4.00446923207154	0.274066438281379	0.784033565050463	NA	ABHD15-AS1;TP53I13
ABHD15-AS1;TP53I13;RP11-68I3.4	0.0441550266304711	1.27727851193968	6.00582262393133	0.212673365818385	0.831581742509919	NA	ABHD15-AS1;TP53I13;RP11-68I3.4
ABHD16A;XXbac-BPG32J3.20	3.23325007331903	-0.591324649376231	1.02096885553442	-0.579179909524966	0.562467785403074	0.745106249792121	ABHD16A;XXbac-BPG32J3.20
ABHD17A	0.451815829596963	0.315387494081182	5.82564675410507	0.0541377648514207	0.956825404351104	NA	ABHD17A
ABHD17B	5.97024826019777	-1.31866221972076	1.02675553304459	-1.284300086322	0.199036976648648	0.395067257819991	ABHD17B
ABHD17B;Y_RNA	0.0735574501180549	-0.646141407261412	6.00582262393133	-0.107585829239568	0.914324238367974	NA	ABHD17B;Y_RNA
ABHD17C	2.55793965744527	-3.13104967402201	1.33153815176496	-2.35145321962558	0.0187002408828735	0.0796639103331869	ABHD17C
ABHD2	4.84199462780938	1.39950874857067	1.15219358383713	1.21464723307165	0.22450066589134	0.42719134100971	ABHD2
ABHD3	5.32658334470417	1.3786074860142	0.792694262426677	1.73914149674033	0.0820098770129506	0.223235344980872	ABHD3
ABHD4	5.78299895672302	-0.365932663703238	1.05492183089509	-0.346881307208087	0.728680490434621	0.857173039217709	ABHD4
ABHD5	11.606025946041	-1.99698996257241	1.07017610496871	-1.86603863915538	0.0620359597591189	0.184036123330556	ABHD5
ABHD6	3.08179779487654	2.66382791320118	1.36272301283309	1.95478309833714	0.0506086769247951	0.160315884161066	ABHD6
ABHD8	2.71901988161412	0.897701584681655	1.21529111335495	0.73867205545793	0.460106158415046	0.664123936634328	ABHD8
ABI1	15.957916362717	1.09175346061644	0.445682593590429	2.44962104492627	0.0143006633840511	0.0661154183209493	ABI1
ABI1;RNU6-946P	0.0269469322713552	0.31549938762451	6.00582262393028	0.0525322520128047	0.958104597414431	NA	ABI1;RNU6-946P
ABI2	14.1252290371337	-1.02614007979965	0.843719561219978	-1.21620989599423	0.223904974910069	0.426765994789304	ABI2
ABI3	0.100197250098854	0.315481820829822	6.00582262393133	0.0525293270521719	0.958106927977566	NA	ABI3
ABI3BP	2.87796018730505	3.85107316096066	1.86592761701608	2.06389204267159	0.0390279533835356	0.133704129272112	ABI3BP
ABI3BP;RP11-301G23.1	0.079207504832548	0.315481820829822	6.00582262393133	0.0525293270521718	0.958106927977566	NA	ABI3BP;RP11-301G23.1
ABL1	40.6048811534715	0.845706590676967	1.0296132271138	0.821382795409147	NA	NA	ABL1
ABL2	10.6537783230065	1.66267380847236	0.695163407576674	2.39177406398361	0.0167671604676613	0.074081533894185	ABL2
ABLIM1	23.672759429429	0.755155533555268	0.441862722563536	1.70902747616752	0.0874458600603585	0.23320128515885	ABLIM1
ABLIM2	0.310649587779446	-2.64846827995124	4.28265534138708	-0.618417329631164	0.536300277295193	NA	ABLIM2
ABLIM3	1.94986989708626	3.97890574289668	2.14944651538647	1.85113037910658	0.0641507986012243	0.188553774673277	ABLIM3
ABO	6.53374039855436	6.10749764957397	1.46736062109882	4.16223357895515	3.15149735608596e-05	0.000595244045608402	ABO
ABR	7.72014430173925	3.62111458918071	0.76086120537015	4.75923146511207	1.94331480285003e-06	6.14360223637852e-05	ABR
ABRA	0.037207294963712	0.315499167100395	6.00582262393133	0.0525322152944092	0.958104626671075	NA	ABRA
ABRACL	9.33386364252082	-2.70030601283556	0.74702449728389	-3.61474894418271	0.000300638813003019	0.00357458111560158	ABRACL
ABT1	3.92163022351709	-1.47261110646459	0.894647583552759	-1.64602367852676	0.0997588841139125	0.254368013788739	ABT1
ABTB1	0.375592560169652	1.26639645350079	3.63890989714764	0.348015336816517	0.727828665503612	NA	ABTB1
ABTB2	11.0436216590193	0.98910458628337	0.515442311077163	1.91894333279772	0.0549915058015453	0.169932105384785	ABTB2
ABTB2;RP1-145M24.1	0.684008105615627	-2.0829427715216	2.40035150184311	-0.867765729278488	0.385522594726084	NA	ABTB2;RP1-145M24.1
AC000035.3	0.0476373752641638	0.315499167100394	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC000035.3
AC000068.5	0.269341986932419	-1.68450921554638	5.97043637083587	-0.28214172481174	0.777834840504855	NA	AC000068.5
AC000089.3	0.025920074853891	-0.646124060990839	6.00582262393133	-0.107582940997331	0.914326529553871	NA	AC000089.3
AC000111.6	0.0794178710095691	1.27726116566911	6.00582262393133	0.212670477576148	0.831583995463524	NA	AC000111.6
AC002056.3	0.0938816139217254	1.08688902964157	5.98533702246769	0.181591951390811	0.855902965691199	NA	AC002056.3
AC002064.5	0.164757915049763	-0.646159179383521	6.00582262392939	-0.107588788388286	0.914321890934097	NA	AC002064.5
AC002066.1	1.08316518616106	-1.78858999705054	1.64537758837951	-1.08703923627164	0.277019469894098	NA	AC002066.1
AC002069.6	0.0490233999462287	0.315499167100395	6.00582262393133	0.0525322152944093	0.958104626671075	NA	AC002069.6
AC002116.7	11.8752492040416	1.18806257209979	1.6770395881883	0.708428459570979	NA	NA	AC002116.7
AC002116.8	1.26424296024762	3.66558486162044	2.94674160235258	1.24394512864445	0.213519758558731	NA	AC002116.8
AC002116.8;ALKBH6	4.68455306110617	0.706366363860243	0.699387883113622	1.00997798348401	0.312505838320937	0.522874206735681	AC002116.8;ALKBH6
AC002117.1	0.29626255428959	1.27724543738115	5.2836684430698	0.241734592384657	0.808985823485775	NA	AC002117.1
AC002127.4	0.0509240086327257	-1.38195403183682	5.98399126410202	-0.23094185316198	0.817359975336779	NA	AC002127.4
AC002310.11	0.21731911629126	2.44935951180948	5.92678803502444	0.41326929482461	0.679409323623064	NA	AC002310.11
AC002310.11;ZNF747;AC002310.13	0.539503028857973	-0.646198908252248	3.89956710245573	-0.165710421509431	0.868384844273592	NA	AC002310.11;ZNF747;AC002310.13
AC002310.12	12.059405903506	1.4947246113976	1.11570333293297	1.33971510819839	0.180337983814293	0.369763219738865	AC002310.12
AC002310.13	0.920690653486878	2.76092967637337	2.11542354845177	1.30514273531371	0.191844249175887	NA	AC002310.13
AC002310.13;AC002310.10	0.034511004899944	1.27727851193968	6.00582262393133	0.212673365818385	0.831581742509919	NA	AC002310.13;AC002310.10
AC002310.13;ZNF764	0.991280853753558	2.59987498336188	1.81522999528067	1.43225651301553	0.152070423633018	NA	AC002310.13;ZNF764
AC002314.4	0.0254620043163628	-0.646124060990838	6.00582262393133	-0.107582940997331	0.914326529553871	NA	AC002314.4
AC002383.2	0.0583998138749721	0.315499167100395	6.00582262393133	0.0525322152944093	0.958104626671075	NA	AC002383.2
AC002398.12	0.414257909230069	0.315474393093557	4.87074133415069	0.0647692766769693	0.948357703728517	NA	AC002398.12
AC002398.13	0.277619901144893	0.00440762052956965	4.38683610587568	0.00100473790750152	0.999198335270831	NA	AC002398.13
AC002398.9;LIN37	2.91924249963501	1.24590145466163	2.14237676062857	0.581551050010494	0.560869122644553	0.744352246740372	AC002398.9;LIN37
AC002429.5	0.0746797793032928	0.315637937577878	6.00582262393133	0.052555321284408	0.958086216190208	NA	AC002429.5
AC002454.1	0.475233305254067	1.27735515584823	3.16203260317206	0.403966472251684	0.686237374203506	NA	AC002454.1
AC002463.3	0.167727598778114	-0.646172336571444	6.00582262391218	-0.107590979127274	0.914320153064871	NA	AC002463.3
AC002465.2	0.0569912319440288	0.315499167100394	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC002465.2
AC002467.7	0.0347128573834327	0.315499167100395	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC002467.7
AC002480.2	0.186167161737202	0.315434503649403	6.00582262383081	0.0525214485019545	0.95811320548561	NA	AC002480.2
AC002480.3	0.20496155100682	0.315585898766159	6.00582262393133	0.0525466565576958	0.958093120102347	NA	AC002480.3
AC002480.4	0.034511004899944	1.27727851193968	6.00582262393133	0.212673365818385	0.831581742509919	NA	AC002480.4
AC002480.5	2.01990703880372	0.31561134646961	2.18868734613528	0.144201202162066	0.885341591679991	0.945373642381394	AC002480.5
AC002480.5;AC002480.2	0.62361564504727	-0.646207277760497	5.08954641596349	-0.126967557606637	0.898966075974991	NA	AC002480.5;AC002480.2
AC002486.2	0.0644297867393933	0.315499167100395	6.00582262393133	0.0525322152944093	0.958104626671075	NA	AC002486.2
AC002486.3	0.0269469322713552	0.31549938762451	6.00582262393028	0.0525322520128047	0.958104597414431	NA	AC002486.3
AC002519.6	0.1011462585745	1.27726116566911	6.00582262393133	0.212670477576148	0.831583995463524	NA	AC002519.6
AC002539.1	0.365955055656472	3.52330830820733	4.89384829711588	0.719946368236166	0.471558017408244	NA	AC002539.1
AC002550.5	0.260302636120931	0.315585472914614	6.00582262392939	0.0525465856512655	0.958093176599441	NA	AC002550.5
AC002550.6	0.0347128573834327	0.315499167100395	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC002550.6
AC002985.3	0.0666190846232666	-1.68444108030004	5.97044016908187	-0.2821301332225	0.777843728380631	NA	AC002985.3
AC003002.4	0.276285786533563	1.27718139739499	6.00582262387802	0.21265719575486	0.831594355875204	NA	AC003002.4
AC003002.4;ZNF548	1.57973104389882	0.794027759516607	1.41062343669706	0.562891370482121	0.573508856773043	0.754116618298255	AC003002.4;ZNF548
AC003002.4;ZNF548;AC003002.6	1.89491712414677	-3.01797108566224	1.53822694212868	-1.96198038339246	0.0497647681486336	0.158758923982515	AC003002.4;ZNF548;AC003002.6
AC003002.4;ZNF548;AC003002.6;AC004076.7	0.280278979612687	-2.31653566736322	5.94181336043193	-0.389870150211993	0.696632567481858	NA	AC003002.4;ZNF548;AC003002.6;AC004076.7
AC003002.6;AC004076.7	0.367443575634875	0.315458461026794	5.0433585120831	0.0625492834330545	0.950125416238413	NA	AC003002.6;AC004076.7
AC003002.6;AC004076.7;ZNF17	2.35111602663061	-1.23085317785205	1.13379680313201	-1.08560297087797	0.277654684840489	0.487451105717178	AC003002.6;AC004076.7;ZNF17
AC003005.2	11.43882142593	-6.37556336157961	6.00582262381936	-1.06156371257017	NA	NA	AC003005.2
AC003005.4	0.238403584268736	-1.67477944801127	5.97098054474935	-0.280486502251964	0.779104279674192	NA	AC003005.4
AC003005.4;ZNF773	2.35425033015691	0.0902490027872247	1.236290944158	0.0729998089961667	0.941806269505665	0.973048102509989	AC003005.4;ZNF773
AC003006.7	1.11974048103925	0.35563412313852	1.90816952754493	0.186374490319045	0.852151095715673	NA	AC003006.7
AC003006.7;ZNF776	9.29564288107786	-0.333093782439384	0.594716876824515	-0.560087993833192	0.575419419324422	0.755124796240384	AC003006.7;ZNF776
AC003009.1	0.0406990097693756	-0.646124060990837	6.00582262393133	-0.10758294099733	0.914326529553871	NA	AC003009.1
AC003075.4	0.656276885731093	-1.36850102288737	2.772115832166	-0.493666609096231	0.621541650697354	NA	AC003075.4
AC003088.1	2.16942593869679	2.53766917676973	1.71904427269252	1.47620931995835	0.13988770833655	0.316339826632706	AC003088.1
AC003090.1	1.1152409140307	1.37411240362358	2.50103425544541	0.549417666164217	0.582718853145184	NA	AC003090.1
AC003101.1	0.669539192810874	3.38696508608572	5.92741483748539	0.571406790134936	0.567723927381987	NA	AC003101.1
AC003682.16	0.0449068661096251	0.315499167100395	6.00582262393133	0.0525322152944093	0.958104626671075	NA	AC003682.16
AC003682.17	0.0490233999462287	0.315499167100395	6.00582262393133	0.0525322152944093	0.958104626671075	NA	AC003682.17
AC003984.1	0.547844672718901	3.52610334829382	3.80811964276249	0.925943425909778	0.354475381816181	NA	AC003984.1
AC003986.7	0.0476373752641638	0.315499167100394	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC003986.7
AC003991.3	0.509711543008757	4.9478281475245	5.9021762033394	0.838305732845634	0.401859016988303	NA	AC003991.3
AC004009.3	0.101179553247276	0.315471272032015	6.00582262387255	0.0525275706242219	0.958108327472207	NA	AC004009.3
AC004019.13	0.113982463888058	0.315481198054526	6.00582262389768	0.0525292233572134	0.958107010600102	NA	AC004019.13
AC004053.1	0.333527981199984	-0.646202534957326	5.03880920236146	-0.128245089068759	0.897955018726284	NA	AC004053.1
AC004057.1	1.67148903232238	1.21557057186542	1.52139737122589	0.798982957940801	0.424300293836536	0.631817247840168	AC004057.1
AC004069.2	0.130972190082678	0.315481395093213	6.00582262392938	0.0525292561648791	0.958106984459462	NA	AC004069.2
AC004076.7	1.16200413642582	-2.21737264598502	2.21184915340274	-1.00249722842708	0.316103504483457	NA	AC004076.7
AC004076.7;ZNF17	0.255077261913808	1.27724049799389	5.41829442757726	0.235727407409456	0.813644201085572	NA	AC004076.7;ZNF17
AC004076.7;ZNF749	1.29945464240952	-0.828629873621526	2.29429560835372	-0.361169620254868	0.717972651047477	NA	AC004076.7;ZNF749
AC004076.9	1.87976705719908	-0.679802473118313	1.1060724923919	-0.614609329672625	0.538812751573958	0.727987229331047	AC004076.9
AC004076.9;VN1R1	0.229278338938694	-0.960715792625602	5.52005125285304	-0.174041100094688	0.861833161898974	NA	AC004076.9;VN1R1
AC004076.9;ZNF772	4.35031448720689	-0.526224383362985	0.80383995868025	-0.654638249418384	0.512700691418822	0.707855475920847	AC004076.9;ZNF772
AC004112.4	0.163706385511279	-0.646175757796997	6.00582262390169	-0.10759154877891	0.91431970117174	NA	AC004112.4
AC004129.9	0.0629899551351418	0.315499167100395	6.00582262393133	0.0525322152944092	0.958104626671075	NA	AC004129.9
AC004156.3	0.065734608014328	1.27726116566911	6.00582262393133	0.212670477576147	0.831583995463524	NA	AC004156.3
AC004158.3	0.247843299776456	1.80602369692669	5.40296614726814	0.334265225378075	0.738179428841314	NA	AC004158.3
