feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr10:100347099-100347356:+	16.1782178148973	1.49024389253369	0.271928655002217	5.48027530427618	4.24664523131844e-08	5.55347952383617e-06	SCD
chr8:22367266-22367294:+	17.4467568347829	1.6484228481712	0.301527148388052	5.46691353327083	4.57939295135455e-08	5.90982711406387e-06	SLC39A14
chr2:21010747-21012654:-	45.359970442513	3.54509088320304	0.650713494503942	5.44800578618024	5.09377016664628e-08	6.48827244083983e-06	APOB
chrX:106726668-106726740:+	28.6449949549327	2.18787759868626	0.402195719863785	5.4398331226082	5.33305017431511e-08	6.70596873201059e-06	RNF128
chr2:21001775-21001776:+	7.01793190021848	4.11306878327664	0.757178003768486	5.43210283817785	5.56938089700993e-08	6.91449213137638e-06	n/a
chr11:111540676-111540769:+	30.2655226711341	-1.43432870486474	0.264223371012581	-5.42847023474104	5.68391226160621e-08	6.96847643272921e-06	LAYN
chr1:150235759-150236161:-	53.5237376863606	-0.81892614007907	0.15126365616517	-5.41389888913473	6.16669970173439e-08	7.37597447251352e-06	ANP32E
chr14:94383076-94383218:-	3.29534330557509	4.73834198019637	0.875210795398005	5.41394370945984	6.16515547402785e-08	7.37597447251352e-06	SERPINA1
chr3:133759192-133759302:+	7.00586000520327	4.58778047266689	0.848966008421901	5.40396249927001	6.51845781641038e-08	7.70277521245217e-06	TF
chr3:133757769-133757915:+	7.11556885686305	3.50022059382483	0.648301129150627	5.39906601490984	6.69887229706181e-08	7.82173089161693e-06	TF
chr3:133746345-133746457:+	387.451635400015	3.71271194525449	0.689769358869873	5.3825411313391	7.34415879411403e-08	8.47429522972593e-06	TFP1;TF
chr1:161223624-161223631:-	39.5029480563807	2.51403184407769	0.467346990297933	5.37936885498074	7.47474220910898e-08	8.52468274266755e-06	APOA2
chr9:111599645-111599696:-	20.9544522072841	2.06695098586407	0.385111510396184	5.36714933224844	7.9990825836033e-08	9.01781631953807e-06	PTGR1
chr6:63521736-63521779:+	2.48569150623038	4.41190032052851	0.831334296792051	5.30701107551215	1.11437409307499e-07	1.24202058009995e-05	PTP4A1
chrX:133985478-133985641:-	351.936374219028	1.70902826603858	0.323156919627361	5.28853990813286	1.23296590606751e-07	1.35875613558541e-05	GPC3
chrX:48521802-48521889:+	13.4522678794481	1.70672656302114	0.323094261159735	5.28244159117809	1.27473483053336e-07	1.38917769087458e-05	EBP
chr6:27810047-27810051:+	9.12555077784665	-1.97722656072354	0.376132552740688	-5.25672810374027	1.4664086449628e-07	1.58049846041705e-05	n/a
chr1:211830321-211830401:-	6.4893979557888	2.26755299466427	0.432187340338482	5.24668999533481	1.54856141909542e-07	1.63314950521375e-05	LPGAT1
chr19:17377343-17377357:-	2.47940598468175	4.33447890874688	0.825994029252361	5.24759109054358	1.54100861497906e-07	1.63314950521375e-05	PLVAP
chr15:89806625-89806631:-	2.45169864288659	4.36442140193206	0.832600828300037	5.24191335581916	1.58919995312601e-07	1.65817799364468e-05	ANPEP
chr8:23528858-23529078:+	51.2982277576341	-1.37471432617326	0.26252870093226	-5.2364344214234	1.63708371713429e-07	1.6901596944898e-05	SLC25A37
chr2:21014490-21014580:-	5.56503821237368	4.19881525466849	0.802606815292161	5.23147221611874	1.68165313680921e-07	1.71808895477341e-05	APOB
chr1:54887165-54887243:-	22.3527244794682	1.2781024165593	0.244812653730382	5.22073674331761	1.78212724906938e-07	1.76982768209966e-05	DHCR24
chr10:80289654-80289670:-	5.26294195921223	3.65567233186026	0.700198757423808	5.22090662558488	1.78049302981163e-07	1.76982768209966e-05	MAT1A
chr8:11868065-11868115:-	147.014284956349	1.12410870210114	0.215334519319722	5.22029029833393	1.78642883898722e-07	1.76982768209966e-05	CTSB
chr2:21015392-21015547:-	5.96227481879924	2.99182163381255	0.57417728852885	5.21062343214265	1.88207115315996e-07	1.84593538701929e-05	APOB
chrX:3346648-3346712:-	37.7803595110737	-2.31619006910792	0.446887391764069	-5.18293895015668	2.18416547759704e-07	2.12101930735364e-05	n/a
chr1:117210926-117210930:-	11.0390821997018	-2.96089249253062	0.572519469917797	-5.17168873393206	2.31987794219747e-07	2.23072184873263e-05	VTCN1
chr12:118136040-118136315:+	261.815211059037	0.888194859733468	0.171967877508743	5.16488819075126	2.40582689225996e-07	2.2472714437415e-05	PEBP1
chr20:45912153-45912160:-	31.2621881229745	1.29502407564321	0.250733367751392	5.16494508591796	2.40509521994616e-07	2.2472714437415e-05	PLTP
chr7:155297872-155297883:+	24.9261875267973	1.71525950170316	0.332007477424832	5.16632792432061	2.38737787157468e-07	2.2472714437415e-05	INSIG1
chr3:52830661-52830682:-	4.49958068926444	3.91714749523525	0.759284097485628	5.15900110144135	2.48270850703053e-07	2.29720802235429e-05	ITIH4;RP5-966M1.6
chr2:10448327-10448329:-	8.55879933015685	2.77442468915291	0.538664126274242	5.1505651737803	2.59702664116823e-07	2.38052685014747e-05	ODC1
chr3:133756279-133756316:+	4.10821726963007	3.71730273422828	0.722309929822923	5.14640956845158	2.65519372651132e-07	2.38918716235074e-05	TF
chr6:31862769-31862842:-	43.172055028037	1.48106407944984	0.287710931633906	5.14775045577485	2.6362888206284e-07	2.38918716235074e-05	NEU1
chr2:21029924-21030015:-	3.7927069215059	3.91776119486096	0.763909292487414	5.1285685792669	2.91953544053772e-07	2.60316396370854e-05	APOB
chr4:73450613-73450735:+	14.3511765668088	2.64982468071382	0.517238410265809	5.12302378965257	3.0067439656133e-07	2.6567698031293e-05	AFP
chrX:106168303-106168362:+	5.14516720594804	2.68524510343823	0.526140938983401	5.10366121409713	3.33144452847591e-07	2.91739356565105e-05	MUM1L1
chr3:133764181-133764240:+	3.79125967270806	4.25842660021326	0.839772301581816	5.07093005114836	3.95876267365578e-07	3.43606586754123e-05	TF
chr6:138499421-138499495:-	5.58212215817586	2.52797032994795	0.500373385119862	5.05216785129846	4.36823555440945e-07	3.75821529102175e-05	NHSL1
chr10:90921071-90921247:-	23.9254044198231	2.0964736267764	0.417227966796558	5.02476773758229	5.0404217000082e-07	4.26176345117935e-05	ANKRD1
chr13:95677108-95677188:+	71.5055080304297	0.86257570343264	0.171636593008221	5.0255932509178	5.01878619694317e-07	4.26176345117935e-05	DNAJC3
chr4:154586059-154586922:-	25.1981234019281	2.78980108163752	0.556791913444491	5.01049137797086	5.429123087602e-07	4.55118284129918e-05	FGA
chr10:60140621-60140741:-	6.55445218420205	-2.02718839307031	0.406306854469023	-4.98930394792261	6.05972381423328e-07	5.03676026864407e-05	ANK3
chr10:69220329-69220430:+	2.98558960141611	4.24327337882511	0.851305106953485	4.98443312998587	6.21437325115582e-07	5.12189687792742e-05	HKDC1
chr1:214645335-214646309:+	9.34767841467457	-1.64695288091485	0.3315368279787	-4.96763177399001	6.77755019572754e-07	5.45456095288302e-05	CENPF
chr10:24239183-24239228:+	5.01395335391774	-2.28989615422743	0.460982677034389	-4.96742343759831	6.78483315917341e-07	5.45456095288302e-05	KIAA1217
chr4:153788949-153789086:-	17.4308714779663	-2.63271758941089	0.529963664869008	-4.96773225021309	6.77404047013434e-07	5.45456095288302e-05	SFRP2
chr4:73449331-73449444:+	18.7823071153883	2.69540351991124	0.543755828474129	4.95701081030249	7.15859950481601e-07	5.70825560514109e-05	AFP
chr4:73416119-73416122:+	3.4286638032852	5.14892353007806	1.03909178340134	4.95521532585281	7.22502320780628e-07	5.71476029211e-05	ALB
chr3:133754491-133754638:+	11.0491042831639	2.78927171599386	0.563357821569427	4.9511546821581	7.37744340035795e-07	5.78863718965686e-05	TFP1;TF
chr1:45521882-45521888:-	26.7341515758646	1.67345136528694	0.339959383934372	4.92250381772075	8.5443897201769e-07	6.65106145837262e-05	PRDX1
chr3:133805792-133805850:+	41.8149229190172	0.946554906042146	0.192701304855347	4.91203163752673	9.01375039202264e-07	6.96117038149276e-05	SRPRB
chr11:71448331-71448425:-	16.1026526910631	1.32809945549375	0.270502429996365	4.90975055385489	9.11923175235859e-07	6.98761133024477e-05	DHCR7
chr3:133766275-133766402:+	3.76199497596499	3.90336943583278	0.79825024634686	4.88990696050053	1.00883649266587e-06	7.67028551943164e-05	TF
chr7:56034027-56034219:-	39.9478141934486	2.13188632265439	0.437130282557182	4.87700442573552	1.07709019755309e-06	8.1262312750775e-05	PSPH
chr5:51383399-51383447:+	4.66296025483677	-2.25683951300093	0.464682910858125	-4.85673017075933	1.1934004159974e-06	8.93501624435302e-05	ISL1
chrM:1083-1097:-	14.5933679075955	1.7726923259585	0.365500869258166	4.85003586874204	1.23439150379077e-06	9.17190293119688e-05	n/a
chr4:39406921-39407059:+	2.30410823923602	3.93387375052889	0.812593295397688	4.84113488606084	1.29099701049597e-06	9.52037494657483e-05	KLB
chr7:130505073-130505095:-	11.5701131372453	2.70635966223642	0.560819160668987	4.82572610216825	1.39494108174726e-06	0.000102101359177441	n/a
chr1:94926997-94927160:-	77.3515282905	-0.691843026325009	0.143865332876461	-4.80896274656456	1.51715474372673e-06	0.000109413630341704	CNN3
chr5:141618930-141619008:-	9.25854174863694	1.89523217005077	0.394050153096267	4.80962170718346	1.51216201679987e-06	0.000109413630341704	DIAPH1
chr1:31576509-31576545:+	4.68265357130421	-2.41196023107279	0.505618643608021	-4.77031506168639	1.83937993891464e-06	0.000131683492269159	TINAGL1
chr1:94237538-94237626:-	28.1593238042902	-1.51125746854946	0.318685576745396	-4.7421583492523	2.11453238508752e-06	0.00015028502632564	ARHGAP29
chrX:32646075-32646117:-	4.96497096558894	2.86669245173194	0.605596129908159	4.73367036240256	2.20495724415174e-06	0.000155584321227628	DMD
chr11:46719198-46719228:+	6.05669259758002	2.52568502665088	0.534923514628138	4.72158160481438	2.34017701418618e-06	0.000163946115393843	F2
chr10:93591966-93591993:+	1.99788096661734	4.39326841645488	0.940820724872385	4.66961271187004	3.01768096916538e-06	0.000206974929689329	FFAR4
chr5:170783710-170783780:+	11.5350709376515	-2.13840745259623	0.45784327220302	-4.67061019004776	3.0030633940701e-06	0.000206974929689329	GABRP
chr5:42811862-42811904:-	115.904460699661	1.6130058880383	0.345223674451206	4.67235015270159	2.977727503606e-06	0.000206974929689329	SEPP1
chr1:147110852-147110855:-	7.35768621334745	5.61547410411008	1.22019425838622	4.60211483992467	4.1822248392547e-06	0.000284855980718126	NBPF13P
chr11:124622851-124622933:+	18.5886253402212	1.62047301821805	0.353201384649499	4.58795771660446	4.47603266099863e-06	0.000302301543986054	TBRG1
chr16:88663070-88663117:-	12.1385852711974	2.34268639626747	0.510740554563977	4.58684233185171	4.50000259196207e-06	0.000302301543986054	MVD
chr4:154612587-154612879:-	97.6121081826031	2.79330442222579	0.610305754159714	4.57689347214445	4.71931623529795e-06	0.000314877915889811	FGG
chr4:73440598-73440814:+	723.079085661115	2.90764889022078	0.640707592684109	4.53818391325721	5.67407653267455e-06	0.00037602258535454	AFP
chr4:154567590-154567793:+	24.0361089153847	2.01472536687823	0.444907361755133	4.52841544120615	5.94276538224794e-06	0.000391185522611328	FGB
chr4:184625745-184625771:-	10.5861167312292	4.53377105004737	1.00324275012661	4.51911668384863	6.20981658479388e-06	0.000406039207091056	n/a
chr11:116837101-116837159:-	4.30382630486791	3.10626974664142	0.688600754319418	4.51098801033339	6.4526368398706e-06	0.000419122265731463	APOA1
chr4:113761137-113761207:-	7.03861831043434	1.69557248833199	0.377440822218706	4.49228697194152	7.04623875104274e-06	0.000454667826777811	CAMK2D
chr11:62337439-62337506:+	6.51763930179499	2.03491932920061	0.454438568385405	4.47787549465831	7.53895463682574e-06	0.000477045594051528	ASRGL1
chr14:51651862-51651946:+	14.6373452331822	-1.61630984490822	0.360908824975863	-4.47844367622851	7.5189202812274e-06	0.000477045594051528	FRMD6
chr2:88128063-88128065:-	5.04077232166497	3.61211888174237	0.806305074239272	4.47984143613423	7.46985102828656e-06	0.000477045594051528	FABP1
chr2:216676013-216676320:-	5.89380124506626	-2.29965559024783	0.514847105341118	-4.46667674031918	7.94440327829202e-06	0.000499478893291591	IGFBP5
chr1:230912938-230912990:-	2.13672250608367	4.07670885554591	0.913633692258277	4.4620824407967	8.11669853104357e-06	0.000507061013964811	TTC13
chr4:73443345-73443445:+	334.622114288075	2.83912754430191	0.637079543340479	4.45647262414855	8.33192352156518e-06	0.000517212062655135	AFP
chr17:28367296-28367321:+	6.35475117466416	3.25400286411116	0.731018386067827	4.45132834704002	8.53407353529512e-06	0.000526428888265248	CTB-96E2.3;SARM1
chr15:32615468-32615570:+	9.5971824928335	-1.46297439659294	0.330367828310037	-4.42831980364626	9.49700149409708e-06	0.000582166191588151	ARHGAP11A
chr13:30465824-30465983:-	179.593991185941	-0.639816576451183	0.144641871872255	-4.42345337604769	9.71356018702133e-06	0.000591742846672703	HMGB1
chr11:6437478-6437653:-	2.31139910480288	4.23289911355876	0.960012341571543	4.40921322597737	1.03746839612959e-05	0.000628116668471542	HPX
chr4:154584227-154584619:-	6.24547228414341	3.27414811691734	0.743797849935013	4.40193275256632	1.07290814276152e-05	0.000645587918049388	FGA
chr4:73438171-73438287:+	310.785035832323	2.81194092282178	0.639417049916997	4.3976633453656	1.09422528626077e-05	0.000654400098027171	AFP
chr2:236774307-236774427:+	4.26122930322154	-4.69943240571339	1.07089232594605	-4.38833325429035	1.14222659263965e-05	0.000678967177006646	n/a
chr4:73444989-73445267:+	197.614450151677	2.91773142399501	0.665738596648751	4.3826983123444	1.17218382380602e-05	0.000688429876879604	AFP
chr9:4839747-4839823:+	3.43747564206869	4.81350688512079	1.09801116951572	4.38384145695331	1.16604648912443e-05	0.000688429876879604	RCL1
chrX:133753626-133754139:-	13.9021514899777	1.69569257581749	0.388251501794271	4.36751066764967	1.25670660196214e-05	0.000733677282859803	GPC3
chr20:14337564-14337632:-	25.7332093198094	1.18651663361647	0.272642894226642	4.3519074171438	1.34958253621325e-05	0.000769575902045322	FLRT3
chr4:154566486-154566653:+	22.4982107780934	1.89500790866111	0.435313858597261	4.35319912572395	1.34165183710026e-05	0.000769575902045322	FGB
chr5:138575262-138575451:-	62.5181662565738	0.934588356790699	0.214684143141434	4.35331805654129	1.34092387724744e-05	0.000769575902045322	HSPA9
chr6:43076270-43076380:+	28.7362558854192	-0.831971750812364	0.191120308407194	-4.35313106046164	1.34206862519922e-05	0.000769575902045322	PTK7
chr13:81689892-81689904:+	35.1119612042046	-1.01941573442256	0.235461622226214	-4.3294347706616	1.49492540849373e-05	0.000847527653555292	n/a
chr2:21040982-21041084:-	2.30860559894025	3.53724530892505	0.821210743533125	4.30735391223285	1.65219144405412e-05	0.000931304234671427	APOB
chr6:52763476-52763487:-	4.03482446334095	3.27664350355845	0.763233874201785	4.29310544816328	1.76191274666059e-05	0.000987476583956973	GSTA2
chr11:2132674-2132747:+	15.9390788290326	1.41558306376058	0.330739841816737	4.28005001146779	1.8685132076534e-05	0.00104127145117412	n/a
chr7:92057560-92057675:+	3.49399536028124	3.29170676542504	0.770794657392112	4.27053656101111	1.95003248803603e-05	0.00108056037529138	AKAP9
chr11:124762274-124762293:-	1.32001020261465	3.77858215139654	0.885288765240899	4.26819169038968	1.97063953841233e-05	0.00108584452768248	ESAM
chr5:43290364-43290801:-	15.6169283214531	1.27751448067221	0.299876729131564	4.26013210285392	2.04306114287799e-05	0.00111946054130432	HMGCS1
chr2:55050326-55050573:-	10.0345614139864	1.37487332731526	0.322913561912035	4.25771317616505	2.0652868854143e-05	0.00112535187623019	RTN4
chrX:87517718-87518062:+	26.0069586689204	-1.47853549007517	0.347458956811742	-4.25528097949209	2.08786654481336e-05	0.00113136989345466	KLHL4
chr2:127116029-127116130:+	4.93095398523493	2.57329627996516	0.605171723092087	4.25217534424289	2.11703995335744e-05	0.00114087515728186	n/a
chr4:154590661-154590767:-	77.42022475602	2.74001137231045	0.648059258000145	4.22802596905396	2.3575058686896e-05	0.00126352008525178	FGA
chr4:73412736-73412772:+	3.35304616134762	4.43331186142445	1.05134369416152	4.2168054900069	2.47787530978469e-05	0.00132081527382436	ALB
chr5:75337197-75337280:+	16.3934632833274	1.47631799132695	0.350751940621841	4.20900876188913	2.56493443443932e-05	0.00135983118556653	HMGCR
chr2:85341873-85341928:-	9.50780632898409	1.31329781221018	0.312193968952183	4.2066725908191	2.59158178226291e-05	0.00136396212157734	n/a
chr5:176416435-176416584:-	25.6292776338852	1.58731040467348	0.377401572775267	4.20589239467395	2.60053952625369e-05	0.00136396212157734	CLTB
chr10:122127024-122127026:+	1.94491159747799	4.35187082202374	1.03571275169554	4.20181253431456	2.64786367294119e-05	0.00138139611192592	TACC2
chr1:149842750-149842754:-	41.7921666208038	-0.929185714503429	0.221250723302166	-4.19969571459626	2.67273919929309e-05	0.00138699608818342	HIST2H2BE
chr2:21037133-21037256:-	3.51765811400596	3.18315479059718	0.758623645168788	4.19596042236325	2.71717696053473e-05	0.00140263534889077	APOB
