feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr20:38346481-38346484:+	39.2582633446762	12.6519464007172	1.04917845909046	12.0589078922619	1.74075851236351e-33	7.20891618932538e-31	LBP
chr3:52830581-52830702:-	49.5877623460745	12.8510163124017	1.07384224255618	11.9673223897498	5.27020777768967e-33	2.0952238040983e-30	ITIH4;RP5-966M1.6
chr13:30465795-30465981:-	234.912532592333	-2.45100475326422	0.205976795782455	-11.8994216991941	1.19170094492449e-32	4.55550603523251e-30	HMGB1
chr17:66229345-66229435:-	39.8209727679183	12.5978738179611	1.06064750022112	11.8775312394878	1.54874047797903e-32	5.70108578171616e-30	APOH
chr14:94382638-94383258:-	42.6011293854234	12.4628336710617	1.05143716687723	11.8531416461874	2.07271647774863e-32	7.35740324012272e-30	SERPINA1
chr4:154567592-154567809:+	83.5380944852146	13.1321983871774	1.10914775148546	11.8398999318078	2.42742416871847e-32	8.31936855616995e-30	FGB
chr21:31659625-31659738:+	49.8905932499334	3.60430594977624	0.30474625001369	11.8272364290432	2.82283154278309e-32	9.35204090124038e-30	SOD1
chr4:154612565-154612939:-	719.895581589881	12.2696127801792	1.03927011210694	11.8059902206797	3.63486445530467e-32	1.16538444584752e-29	FGG
chr11:65498960-65502402:+	6830.89224030437	4.0903005833896	0.348137628494935	11.7490907290681	7.1382796989135e-32	2.21710506023442e-29	MALAT1
chr15:44711511-44711527:+	88.8803299186984	4.36171738414175	0.373010088629876	11.6932960182471	1.37927855176748e-31	4.15413622000514e-29	B2M
chr2:189580634-189580816:-	202.800409521302	7.76820634822948	0.66571567166446	11.6689551994577	1.83664957593698e-31	5.36895886330518e-29	SLC40A1
chr2:85327943-85328025:-	52.1838108071618	2.53447306750475	0.218407589625087	11.6043269002482	3.91757981331071e-31	1.11248073612843e-28	TGOLN2
chr10:5094375-5094443:+	18.3494671628449	4.98497323160083	0.431636584385176	11.5490053715012	7.467967432462e-31	2.06178134197888e-28	AKR1C1;AKR1C3
chr3:186666010-186666078:+	37.47515874973	12.576061324183	1.09471478218354	11.487979817993	1.51616058431065e-30	4.07273514796313e-28	HRG
chr9:111599646-111599856:-	49.0641563481801	6.43213286440607	0.56016149500252	11.4826401346582	1.61279265507805e-30	4.21830163126862e-28	PTGR1
chr15:79896993-79897080:-	17.1551415964537	4.12363165921302	0.35965498114338	11.4655207780067	1.96573510241308e-30	5.0096003033035e-28	MTHFS;ST20-MTHFS
chr9:114078115-114078470:-	31.6460351712694	12.1842683365565	1.06316023011654	11.4604252410955	2.08488620279888e-30	5.18042099240451e-28	AMBP
chr4:76213791-76213963:-	45.5576281697962	3.47329175285449	0.304016129762985	11.4246956421763	3.14756430985593e-30	7.63015650625808e-28	SCARB2
chr11:2131365-2133233:-	1177.01140502868	5.87284843044114	0.514851755405115	11.4068726944906	3.86371829306769e-30	9.14321336066662e-28	IGF2;INS-IGF2
chr14:49862847-49862863:-	41.6464866242647	4.83514194358223	0.424286633836946	11.3959327444672	4.38112738758507e-30	1.01265174663274e-27	Metazoa_SRP
chr10:133373343-133373382:-	57.6977248123979	2.98738027799026	0.263617119419035	11.3322696362585	9.08203828595603e-30	2.05150860282084e-27	ECHS1
chr10:80289567-80289675:-	53.2195255850476	10.9164539978986	0.963928307109331	11.3249646445546	9.87186952582274e-30	2.18036691593672e-27	MAT1A
chr11:6440932-6441077:-	72.3610800252637	12.0528850408654	1.06607678304707	11.305832030612	1.2278475998965e-29	2.59650580752582e-27	HPX
chr12:7061742-7061943:+	28.9693468409369	12.1463017303704	1.0742577438554	11.3066922717992	1.21587218415447e-29	2.59650580752582e-27	C1S
chr10:93601200-93601275:-	129.58786554458	12.4603681568357	1.10290954787056	11.2977244424926	1.34662227253646e-29	2.78834974307081e-27	RBP4
chr17:16381024-16381166:+	451.792410106086	1.81530328201692	0.162497842240541	11.1712454577076	5.63846679259434e-29	1.14213321164489e-26	UBB
chr19:6679435-6679505:-	32.4000590884981	12.3640243220689	1.10693806934329	11.169571870813	5.74571491923176e-29	1.14213321164489e-26	C3
chr11:126268771-126268946:-	70.8644604224857	2.61224360862229	0.235553304345484	11.0898194184996	1.40571244164212e-28	2.73948548185903e-26	SRPR
chr1:52927264-52927365:+	22.7929569998165	8.09594761436128	0.734743756899733	11.0187361761634	3.10386273447831e-28	5.93255609961152e-26	SCP2
chr11:114296371-114296611:+	23.0892405427335	11.6433619925293	1.05699962416688	11.0154835690756	3.21803931441833e-28	6.03473448037807e-26	NNMT
chr19:6680183-6680275:-	27.7008595400802	12.1313074038573	1.10406080459646	10.987897906847	4.36985040368614e-28	8.04295243745122e-26	C3
chr4:154569179-154569316:+	38.7550170456566	11.9198055297594	1.08702289842356	10.9655514589858	5.595836926134e-28	1.0112186037972e-25	FGB
chr4:73404253-73404397:+	477.42159369195	15.6716690107132	1.43439513082605	10.9256289804108	8.69359784659134e-28	1.54295837495127e-25	ALB
chr4:73413418-73413619:+	58.2420497922744	12.8319668420416	1.18106293089181	10.8647613149219	1.69666260903785e-27	2.95844380196968e-25	ALB
chr4:154583792-154585426:-	53.9009236316172	12.6261192449171	1.16304116914442	10.8561240821814	1.86497876621984e-27	3.1958661995619e-25	FGA
chr4:154590661-154590835:-	317.018004894759	11.2633124619803	1.04066380670219	10.823199951263	2.67279266630271e-27	4.50252310345468e-25	FGA
chr4:154568378-154568475:+	30.3758566621529	11.8084525060829	1.09828556305612	10.7517142201381	5.81703456058408e-27	9.63591774960753e-25	FGB
chr4:154569512-154569774:+	29.8821711228452	11.647569542261	1.08451856391739	10.7398526219679	6.61498988719853e-27	1.07780958178469e-24	FGB
chr4:154566488-154566655:+	79.1832209345899	11.2740375573802	1.05138162764545	10.7230688276607	7.93267913956595e-27	1.27165964464752e-24	FGB
chr8:11868030-11868119:-	166.657957108053	5.26690910465177	0.49194166173716	10.7063693000773	9.50154193376718e-27	1.49898135364622e-24	CTSB
chr12:9115802-9116139:-	270.635968959671	11.4088993407902	1.06924641353332	10.6700375108947	1.40569625626978e-26	2.18300235797896e-24	A2M
chr3:186612973-186613306:+	93.1253161353302	9.64008236569516	0.907042921488891	10.6280332907192	2.2071782747846e-26	3.37494536508987e-24	AHSG
chr19:6681978-6682057:-	17.8339399448943	11.490731765095	1.08466391287481	10.5938177058364	3.18338023070872e-26	4.79388122924453e-24	C3
chr3:67654597-67654633:-	22.573292900058	3.79388263550427	0.358499145515434	10.5826825055597	3.58543413582327e-26	5.31875072775336e-24	SUCLG2
chr19:6686148-6686293:-	17.3872104613191	11.4550343984392	1.08268924800815	10.5801682426544	3.68296301204421e-26	5.38308373186873e-24	C3
chr19:6682175-6682238:-	26.4380672921504	11.3455964554335	1.07333467670588	10.5704182503948	4.08667951558787e-26	5.80250110077541e-24	C3
chr8:22367275-22367302:+	28.2646510499516	3.75086810858642	0.354810543304745	10.5714674475296	4.04121032235047e-26	5.80250110077541e-24	SLC39A14
chr11:308092-308234:+	9.48349468310382	5.53351840961491	0.526383855278733	10.5123254714656	7.5800994217065e-26	1.06110715707522e-23	IFITM2
chr2:169798817-169799047:+	183.574353166069	-2.95689537063072	0.281937936690971	-10.4877527491866	9.83394784444604e-26	1.35749455036041e-23	SSB
chr4:154588815-154588994:-	24.0678711060385	11.4234467956839	1.09322468124248	10.4493129287026	1.47590549125971e-25	2.00945543529181e-23	FGA
chr4:73411996-73412145:+	26.0431638292165	11.6837275201088	1.12159576064497	10.4170574908291	2.07266644149242e-25	2.78381510297205e-23	ALB
chr14:94293220-94293274:-	15.5652456440193	11.2831671994497	1.08499600196811	10.399270761351	2.49837832065517e-25	3.31085095053223e-23	SERPINA10
chr7:155297873-155297948:+	47.0270169186254	5.11445218591236	0.492042984784478	10.3943198949428	2.6315756075323e-25	3.4414776267452e-23	INSIG1
chr19:6685020-6685147:-	14.9109589738207	11.2299152142678	1.08277773236802	10.3713946810746	3.3460508029609e-25	4.31901284813355e-23	C3
chr4:154565807-154565986:+	51.2590707509003	10.7313262783941	1.03855197596718	10.3329698722111	4.9988452242388e-25	6.36968239534736e-23	FGB
chr11:34438890-34439014:+	9.53362567189951	5.5604603068018	0.539122689141724	10.3139051996754	6.09722341417814e-25	7.67092449538184e-23	CAT
chr2:88128063-88128125:-	26.4068305579751	11.1427438626031	1.08317345597259	10.2871278844236	8.05430263224865e-25	1.00064642327399e-22	FABP1
chr19:6686783-6686901:-	15.228184215805	11.2546427998193	1.10089974703244	10.223131425143	1.5621145519789e-24	1.91677241137263e-22	C3
chr3:52777586-52777613:+	15.2367616837058	11.2395638786712	1.10092419201818	10.2092078275318	1.8033105531164e-24	2.18574433992975e-22	ITIH1
chr12:56763309-56763350:+	13.2045784934159	10.9688654072215	1.07806190648885	10.1746155217988	2.57414536993206e-24	3.08246154599455e-22	HSD17B6
chr4:73410311-73410395:+	17.809668041581	10.9898636907518	1.08121193983518	10.1643935715574	2.8589555050667e-24	3.38275699581642e-22	ALB
chr12:55716036-55716167:+	118.661835327877	2.99371476821734	0.295155304102482	10.1428459072444	3.56557739478636e-24	4.16920867373901e-22	RP11-644F5.10;BLOC1S1
chr19:6679157-6679220:-	19.6052464883158	11.6338384904291	1.1477497935739	10.1362148401729	3.81600378811709e-24	4.41014670349951e-22	C3
chr14:94388598-94388855:-	342.507140917496	13.5073840170467	1.33327660061715	10.1309690808301	4.02638989925509e-24	4.59980335732141e-22	SERPINA1
chr5:42811891-42811934:-	253.709483785066	7.11604934522463	0.702801407645863	10.1252633643135	4.26828112006896e-24	4.82073250595061e-22	SEPP1
chr11:65134484-65134558:-	24.2190610216451	3.39537564044005	0.337470545885252	10.0612503278866	8.1950850341702e-24	9.15179215220422e-22	SYVN1
chr19:6684589-6684656:-	11.4871758282951	10.867679873288	1.08089560346755	10.0543288717468	8.79184272575216e-24	9.7091249834723e-22	C3
chr4:73417530-73417654:+	28.1178940877429	11.2137610457188	1.1161552957439	10.0467749321971	9.49231943229672e-24	1.0367490421714e-21	ALB
chr1:161223626-161223640:-	52.6208046851016	10.5846052008297	1.0549407231808	10.0333648784698	1.08746157949949e-23	1.17481311289624e-21	APOA2
chr4:73408598-73408799:+	34.7027189091152	12.1067787728285	1.20687062569071	10.0315464765742	1.10767919119551e-23	1.18378747110668e-21	ALB
chr10:94938657-94938694:+	22.6802360066772	11.8551904727183	1.18409913292932	10.0119915157695	1.35007008379016e-23	1.42748367689259e-21	CYP2C9
chr14:24136161-24136254:+	25.4480236092858	3.49944643428955	0.349681473776976	10.0075259821213	1.41240375962351e-23	1.47767168072611e-21	PSME1
chr1:56965991-56966050:-	12.6763548177538	10.6965949571909	1.07977586319873	9.90631048697765	3.90812392766325e-23	4.04612955385886e-21	C8B
chr2:21001930-21003307:-	32.5316732596067	10.9252117926353	1.10357784855977	9.89981069925723	4.17063719318275e-23	4.273398253922e-21	APOB
chr7:99679995-99680002:-	10.2552622568795	10.5715754945477	1.06799761023111	9.8985010764772	4.22560612848933e-23	4.28554074602607e-21	CYP3A5
chr1:209675315-209675417:+	52.5384693565703	9.03475238718544	0.915256482165752	9.87127932249843	5.54527911620724e-23	5.56712415514987e-21	n/a
chr17:81860365-81860636:-	129.336909122335	2.47050371259635	0.250298417016863	9.87023306835342	5.60342601546177e-23	5.56924511676745e-21	P4HB
chr6:31655870-31655946:+	31.6039532488897	10.5347420956838	1.07026541536621	9.84311175941264	7.34046135822312e-23	7.22345004350293e-21	APOM
chr1:62597484-62597539:+	60.3201150384573	12.1822990148551	1.24093114994775	9.81706278818776	9.50732994221438e-23	9.26405414663419e-21	ANGPTL3
chr4:109801998-109802153:-	16.0144862239152	10.3768803263413	1.06358664637285	9.75649737774498	1.73028112011734e-22	1.6696372866841e-20	CFI
chr16:56682469-56682475:+	6.79016774659925	5.03047250861582	0.515713615313671	9.75439150575101	1.76656884751236e-22	1.68826228609859e-20	MT1A;MT1X;RP11-343H19.2
chr11:46719198-46719249:+	14.5072069049466	10.6860766581457	1.09583457582202	9.75154178734486	1.81687631478322e-22	1.71980320882195e-20	F2
chr11:18269195-18269300:+	12.4875174883082	10.9862764858958	1.12821375053256	9.73776155512182	2.08087418099995e-22	1.95111400801496e-20	SAA1
chr22:28800452-28800602:-	18.4885518097804	4.16874388702758	0.428315335773277	9.73288495379545	2.18311824162603e-22	2.02785160780571e-20	XBP1
chr4:154589462-154589596:-	16.1078938193915	10.6691040936895	1.10058655362379	9.69401639385873	3.19703224793648e-22	2.94215773261488e-20	FGA
chr2:119366924-119367057:+	73.4319943170641	3.55205839468955	0.36727233355547	9.67145649197959	3.98663377823596e-22	3.63515166255846e-20	DBI
chrM:5582-7295:+	1019.14985339549	3.30934604066086	0.34252886776628	9.66150988161077	4.39340257505068e-22	3.96963892667534e-20	MT-CO1
chr12:7092422-7092483:-	18.1141253068926	10.6428197312372	1.10491710127548	9.63223369332554	5.8444965268116e-22	5.23319378198023e-20	C1R;C1RL
chr1:235069726-235069801:-	15.6685635773262	11.3194482562378	1.17938714720465	9.59773750550602	8.17184602309663e-22	7.25178371638905e-20	LINC01348
chr4:154609651-154609768:-	10.8470475261098	10.482150107769	1.09344221993774	9.58637769480482	9.12318194161985e-22	8.02436330245661e-20	FGG
chr3:133746350-133746461:+	382.727477805111	9.64182535310525	1.00999553419343	9.54640394603834	1.34276365806806e-21	1.17067789452092e-19	TFP1;TF
chr3:186717350-186717530:+	12.9581917236585	10.8596472732622	1.13973219317034	9.52824473884025	1.59964935570381e-21	1.38251434316001e-19	KNG1
chr2:231464355-231464632:-	251.945717181081	-1.79876572100612	0.188926917990906	-9.52096048638611	1.71585731058874e-21	1.47016429396047e-19	NCL
chr4:73415033-73415163:+	24.7046098396584	11.6661576037742	1.23121121640766	9.47535032844556	2.65867061250721e-21	2.2585065998042e-19	ALB
chr4:154608489-154608673:-	11.604427414394	10.5161627067126	1.1101246418167	9.47295673889657	2.72032339372166e-21	2.29129611950843e-19	FGG
chr6:131573202-131573233:+	11.9450754227472	10.8461119113474	1.14593871768336	9.46482717092759	2.94046920144025e-21	2.45590952883316e-19	ARG1
chrM:584-1449:+	523.467613366044	3.70025510578537	0.391731395767902	9.4458987606338	3.52367174648877e-21	2.91848112402932e-19	MT-TF;MT-RNR1
chr17:82037687-82037712:-	12.6353453794011	5.76320456452921	0.610327121732875	9.44281248417406	3.62905137893905e-21	2.98092079795663e-19	DCXR
chr1:196726500-196726631:+	11.4987082062398	10.8314889383799	1.15030702108152	9.41617215219302	4.67832931989921e-21	3.81130451725231e-19	CFH
chr14:49853912-49853919:-	12.9895221048519	5.16567094741988	0.550595953799902	9.38196314696709	6.47556168425482e-21	5.23256972193567e-19	Metazoa_SRP
chr4:73405113-73405164:+	10.4001816232761	10.1318451985219	1.08423533469072	9.34469194495673	9.21573506746661e-21	7.38670893835086e-19	ALB
chr7:106284888-106285139:-	31.4145071737936	3.01352685659188	0.322738780087338	9.33735591296582	9.87697918293279e-21	7.85338368793352e-19	NAMPT
chr12:94548227-94548230:+	14.4282593449476	3.76029104671701	0.403747825754874	9.31346451138533	1.23729174868557e-20	9.6830257403038e-19	n/a
chr19:38831674-38831905:-	449.887471998112	2.17794151524804	0.233829429460817	9.31423183245206	1.22838170841163e-20	9.6830257403038e-19	ECH1;AC104534.3
chr4:154587533-154587659:-	9.92119746850437	10.1636035187358	1.09203715831708	9.30701253279583	1.31478379386351e-20	1.02090907243824e-18	FGA
chr19:6694456-6694653:-	7.92371355379928	10.2993819173891	1.10902995364889	9.28683836131072	1.58939343685168e-20	1.22457219913712e-18	C3
chr16:20451545-20451607:+	8.22294861526147	10.3393467055051	1.11343632554377	9.28597933110873	1.60226817747297e-20	1.22499564737722e-18	ACSM2A
chr1:230714111-230714342:-	27.1611976750084	10.8683999934927	1.17126036318805	9.27923486107743	1.7069994316397e-20	1.29510437794404e-18	AGT;RP11-99J16__A.2
chr7:150800318-150800378:-	10.4276648249569	10.3436995902787	1.1151688713545	9.27545581299727	1.76861194710483e-20	1.33168440471779e-18	TMEM176B
chr3:38136910-38137252:-	52.8524165369474	3.16299617052704	0.342067262763362	9.24670822040973	2.31512684568012e-20	1.73007862550486e-18	ACAA1
chr1:196774782-196774833:+	8.02446121648639	10.3671856311705	1.12222782751985	9.2380400636493	2.51053511700559e-20	1.86210511402377e-18	CFHR3
chr17:7114627-7114810:-	14.5168922077718	9.93413629225193	1.08158750631949	9.18477352429541	4.12394186862932e-20	3.03613764683754e-18	ASGR2
chr16:31094621-31094972:-	24.9290769674705	3.83527620784466	0.419686789559728	9.13842489983554	6.33685175439185e-20	4.6310271755074e-18	RP11-196G11.1;VKORC1
chr4:73409356-73409463:+	9.73171986052067	10.2572714119195	1.12446246768305	9.12193310734017	7.37960743219577e-20	5.35371666194115e-18	ALB
chr19:6684799-6684843:-	11.2077743086185	9.39109348610594	1.03173032811123	9.10227530414661	8.84588729023352e-20	6.37096186794427e-18	C3
chr4:69096455-69096495:+	10.6261433318834	9.71829344090334	1.06988336414652	9.08350738648598	1.05131215099783e-19	7.517260049473e-18	UGT2B7
chr6:44247008-44247181:+	407.731164542566	-2.71685967388193	0.299431137579906	-9.07340397475166	1.15355655594341e-19	8.18942757822968e-18	HSP90AB1
chr19:48900279-48900386:+	27.5287544099077	3.4588213017548	0.381419647525935	9.06828299011422	1.20907194249624e-19	8.52267094785117e-18	NUCB1
chr1:196652034-196652068:+	8.10497691848225	10.2385990931431	1.13149667232372	9.04872223098662	1.44651029250148e-19	1.01245533782903e-17	CFH
chr4:73418089-73418302:+	23.1971564375973	11.6448770818906	1.28970412880218	9.02910739124783	1.73077751189377e-19	1.20295088746239e-17	ALB
chr10:13300053-13300082:-	11.6524088302912	4.19389018007186	0.464637983901612	9.02614578527425	1.77824597730131e-19	1.22736019224984e-17	PHYH
chr14:20684500-20684664:+	14.606417467544	9.62771126420013	1.06838599980859	9.01145397442967	2.03342426366729e-19	1.39380715562684e-17	RNASE4;ANG;RP11-903H12.5
chr5:69167002-69167251:+	101.446679222347	-5.98242965588399	0.665884712953481	-8.98418230589704	2.60665296289001e-19	1.77448793138108e-17	CCNB1
chr1:159587825-159587829:+	7.51629696124071	10.2567585327803	1.145647812178	8.95280244395622	3.46569755329259e-19	2.32740324203885e-17	APCS
chr11:6431668-6432022:-	10.6246045097494	10.4407470281901	1.16611339414607	8.95345776886108	3.44517686933188e-19	2.32740324203885e-17	HPX
chr2:21019741-21019932:-	19.8443838412074	9.81176934344178	1.10098365814473	8.91182105279896	5.02011122851718e-19	3.34865003357263e-17	APOB
chr12:49762872-49764393:+	44.7232771290424	2.84141093469227	0.320073277652214	8.87737631686861	6.84558907630325e-19	4.53588732195854e-17	TMBIM6
chr1:631741-632444:+	109.621287322678	3.84265751663547	0.434866086339162	8.83641570899252	9.88384940113636e-19	6.50566749654929e-17	RP5-857K21.6
chr4:73406627-73406743:+	19.5266742172661	11.2758070812269	1.27850641432102	8.81951545563044	1.14956081427253e-18	7.51676640332545e-17	ALB
chr19:4540037-4540041:-	6.74546386621567	10.1103117692186	1.14667017723349	8.81710536294863	1.17456704107933e-18	7.63007962175654e-17	CTB-50L17.14;LRG1
chr11:116837549-116837807:-	45.7305533483983	9.2060431260256	1.04953150818434	8.77157384436392	1.76186102141517e-18	1.13708679817178e-16	APOA1
chr14:81533809-81533881:-	29.8326542418703	3.02814533232225	0.345994169310866	8.75201260863315	2.09580978882818e-18	1.34388732201054e-16	SEL1L
chrX:106726669-106726742:+	30.5400284542033	6.77578924122601	0.775750884433225	8.73449115842969	2.44755401844886e-18	1.55937431983097e-16	RNF128
chrX:106038723-106038737:-	154.697080498837	10.3749020110415	1.18796350236929	8.73335080610613	2.47236766605254e-18	1.56515046069403e-16	SERPINA7
chr1:230067186-230067281:+	8.79847752123436	4.15579074904596	0.475934361602923	8.73185692045741	2.5052502365817e-18	1.57592924692313e-16	GALNT2
chrM:1671-3097:+	723.854942575024	3.24487613890607	0.374981511041889	8.65342968481341	4.99744377301342e-18	3.12387381509311e-16	MT-RNR2
chr17:29042989-29043312:+	9.97716304431357	4.58427029813223	0.531077872257064	8.63201149513014	6.0282324417855e-18	3.74466263993163e-16	PIPOX
chr11:64240963-64241114:+	7.96590764304302	4.58538099410966	0.531639248905386	8.62498584058775	6.41005848991952e-18	3.95711623175839e-16	FKBP2
chr2:27071623-27071707:-	57.6202382411542	2.77253055993651	0.321879570742537	8.61356486073541	7.08231289066061e-18	4.3451301123627e-16	OST4
chr19:12940053-12940636:+	64.194241662149	2.42449820857178	0.282546501856126	8.58088205886317	9.41483762220933e-18	5.74074055994715e-16	CALR;MIR6515
chr11:18394560-18394599:+	40.0969032336742	2.68562250673288	0.313138194995963	8.57647693462467	9.78232777566119e-18	5.92844852209125e-16	LDHA
chr12:122752756-122752944:+	225.623996297327	-2.02524046564778	0.236394827792571	-8.56719448796428	1.06036717062037e-17	6.38726624775509e-16	DENR
chr19:2427506-2427619:-	101.963936934293	-2.4109142988772	0.281701029587132	-8.55841493519102	1.14429864596521e-17	6.85131580858329e-16	TIMM13
chr19:44945989-44946091:+	6.28684212358896	9.73507727626581	1.13983597885892	8.54077030101425	1.33330016157287e-17	7.93513191968429e-16	APOC4-APOC2;APOC2
chr5:133051929-133052277:+	146.510167825051	-2.70010486705736	0.316203229933884	-8.53914385258473	1.35219952952566e-17	7.99970900235448e-16	HSPA4
chr11:18266903-18266956:+	6.62801980726778	10.0757002821977	1.18033018143178	8.53634045854485	1.38539751026337e-17	8.10684638296627e-16	SAA1
chr15:64162871-64163104:-	167.982819721147	2.31198657784524	0.27084372472939	8.53623830552189	1.38662228101848e-17	8.10684638296627e-16	PPIB
chr8:17564974-17565452:+	9.35747977600347	5.43127828901768	0.63763651452886	8.51782820660886	1.62573115859883e-17	9.44920583936475e-16	SLC7A2
chr8:27614700-27614726:-	67.0195331180785	5.0082168858056	0.58814529013492	8.51527160007814	1.6620030966714e-17	9.60386556849827e-16	CLU
chr7:5530546-5530658:-	2631.20037200933	-1.64877316934237	0.193699994892081	-8.51199387104254	1.70967617600646e-17	9.82223786897586e-16	ACTB
chr4:73416254-73416352:+	18.2880815860101	11.306530374724	1.3284729913717	8.51092227554405	1.72555280316775e-17	9.85647661533581e-16	ALB
chr14:60165282-60165449:-	31.0585102233301	2.87418108738542	0.337885735792126	8.50637000300502	1.79463616252655e-17	1.01925078967722e-15	DHRS7
chr1:203186698-203186752:-	20.7882550789267	10.9423723156099	1.28690534964219	8.50285712049634	1.84980525703172e-17	1.04461445736581e-15	CHI3L1
chr3:133756839-133757001:+	11.6569932712064	9.42556972498096	1.11120182452097	8.48232023830977	2.20746995464962e-17	1.23955050165325e-15	TF
chr4:73419509-73419619:+	9.40596480629643	10.3941626541067	1.22832296614354	8.46207629475522	2.62658582854965e-17	1.46660879494129e-15	ALB
chr10:7703273-7703411:+	6.89902314417535	9.7571964638397	1.15467703328385	8.45015201877766	2.90923767268768e-17	1.61535828094094e-15	ITIH2
chr4:154612039-154612205:-	8.43557180400403	9.86492899155041	1.16936135374467	8.43616813567484	3.27910976927994e-17	1.8106151109374e-15	FGG
chr17:18363403-18363565:-	12.7100377507352	4.05884430159843	0.481736872981752	8.42543830302185	3.59402322976812e-17	1.97353573926328e-15	SHMT1
chr4:155903694-155903700:+	7.82523344611234	9.85851650297081	1.1703818570867	8.4233333277316	3.65921502959887e-17	1.99829330654853e-15	TDO2
chr18:49813510-49813604:-	10.767484559603	3.89205520396882	0.462585883510973	8.41369212226836	3.97302691801994e-17	2.15780953760657e-15	ACAA2;RP11-886H22.1
chr1:19979610-19979663:-	5.08463863468295	9.50612623692721	1.13215539997418	8.39648535628944	4.60041077176547e-17	2.47153960327443e-15	PLA2G2A
chr17:7579593-7579678:+	7.43171660693734	9.13864783134195	1.08838414164891	8.39652791843958	4.59874430868757e-17	2.47153960327443e-15	RP11-186B7.4;CD68
chr6:137219326-137219455:-	48.858447646582	3.00463094938365	0.358950682494454	8.37059544922323	5.73278045107662e-17	3.06333897329304e-15	IFNGR1
chr5:131165210-131165366:-	85.7660771578912	1.87483927897197	0.224223547718059	8.36147361886096	6.19396485639928e-17	3.29207575977286e-15	HINT1
chr4:154570416-154570589:+	8.30714720740588	9.94132056911775	1.19355506175375	8.32916795184167	8.14125009770445e-17	4.30403642133428e-15	FGB
