feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr6:34236858-34236950:+	16.3687966786285	-3.41071747703959	0.339028203930307	-10.0602765123952	8.27655554414954e-24	1.42404735391512e-21	HMGA1
chr18:59899948-59900022:+	17.0857472722152	-4.75570545410459	0.474172653152138	-10.0294806596084	1.13109960559138e-23	1.91834493108299e-21	PMAIP1
chr2:189179701-189179870:-	41.5195858049649	5.14757593543533	0.514349063232416	10.0079426665726	1.40646875803901e-23	2.35177423879425e-21	COL5A2
chr1:179877770-179877831:-	55.6185626129738	2.63511031324388	0.263982891462124	9.98212535156645	1.825147479409e-23	3.00946539938106e-21	TOR1AIP2
chr3:170495364-170495367:+	38.1972948611322	3.28043181937326	0.330345487162787	9.93030613963476	3.07310574056928e-23	4.9977960756217e-21	CLDN11
chr17:5439085-5439197:-	24.459697339223	-2.49296155832263	0.251895277154806	-9.89681738570486	4.2973309148989e-23	6.87889612021108e-21	C1QBP
chr9:111599646-111599856:-	49.0641563481801	5.13060549856317	0.518468255521459	9.89569842304612	4.3456638225727e-23	6.87889612021108e-21	PTGR1
chr10:96750265-96750605:+	90.2981188013758	-1.71090811460183	0.17391361165951	-9.83768951881388	7.74694754094928e-23	1.2101547527125e-20	RPL13AP5
chr4:154590661-154590835:-	317.018004894759	9.06819908148642	0.923515156030128	9.8192206400461	9.30602031598564e-23	1.4348191323556e-20	FGA
chr4:165327604-165327925:+	208.973075807526	2.36535276353037	0.242239752289785	9.7645111554637	1.59881181119543e-22	2.43347356698874e-20	MSMO1
chr4:154612565-154612939:-	719.895581589881	8.66251441544091	0.889400699288912	9.73972071572094	2.041145539901e-22	3.06740251262084e-20	FGG
chr4:76213791-76213963:-	45.5576281697962	2.52665504399989	0.259788961279432	9.72579832320971	2.34062089478604e-22	3.45602043958155e-20	SCARB2
chr7:26200592-26200842:-	141.841609560524	-1.38589670668858	0.142507970461589	-9.72504697245778	2.357965427949e-22	3.45602043958155e-20	HNRNPA2B1
chr4:73440600-73440837:+	546.175361161668	8.04246149572993	0.834305169136253	9.63971193425088	5.43402511911309e-22	7.77262002579646e-20	AFP
chr6:10694923-10695035:+	36.9572617735077	-2.4971904167644	0.259037777346814	-9.64025572772353	5.40531493390845e-22	7.77262002579646e-20	PAK1IP1
chr1:67430327-67430468:-	56.4214293559694	-2.39925946629612	0.250234560163053	-9.58804197442898	8.97724314234795e-22	1.26878369745184e-19	SERBP1
chr15:79311081-79311392:+	52.4904529008888	1.88949381392013	0.198358748909427	9.52563889573076	1.64029806465393e-21	2.29101395571429e-19	TMED3
chr1:150235760-150236194:-	54.6233249796529	-2.04093765347009	0.216270148865778	-9.43698270044998	3.83668331990807e-21	5.29640748534287e-19	ANP32E
chr15:34988144-34988354:-	58.9877414310712	-1.88365294795869	0.199837419088955	-9.42592711888561	4.26322412602021e-21	5.81758584185195e-19	ZNF770
chr12:16402380-16402565:-	47.8175910529145	-1.86952669193674	0.198808096638838	-9.40367481779673	5.26899527013013e-21	7.10835361897556e-19	RP11-473N11.2
chr7:143263400-143263540:+	37.6713710011159	3.62638926867164	0.387197757293869	9.36572901149153	7.55270778194334e-21	1.00748030098013e-18	GSTK1
chr1:45551035-45551136:+	96.9693567300749	2.73441068466464	0.292050066521864	9.36281479826311	7.76401899720542e-21	1.02416037260914e-18	AKR1A1
chr5:134758727-134758914:+	65.898955047877	-1.67380406106264	0.17962492543117	-9.3183284950285	1.18187460365402e-20	1.54189179061324e-18	DDX46
chr17:28370161-28370477:-	129.064446972525	8.2194115249849	0.882463740299621	9.3141634603527	1.22917305533748e-20	1.58616766445289e-18	VTN
chr5:10250156-10250382:+	67.6172144778682	-1.60850236353827	0.17309165565185	-9.29277819592619	1.50312633960602e-20	1.91882966707556e-18	CCT5
chr14:22589169-22589264:-	59.3042735751204	1.79854406083185	0.1936466977475	9.2877600380101	1.57569352300203e-20	1.99006739415746e-18	DAD1
chr5:52787850-52788264:+	42.0843697854717	2.80701864500365	0.302779891628795	9.27082254341062	1.84715871459479e-20	2.3083650799652e-18	ITGA1;PELO
chr12:9115802-9116139:-	270.635968959671	9.21496268531063	0.995450735693631	9.25707556877702	2.10107916188296e-20	2.59833456352859e-18	A2M
chr13:21176444-21176618:-	12.3043699900645	-4.03407044240437	0.438322148418725	-9.20343737353345	3.46678448746966e-20	4.24305829229276e-18	SKA3
chr2:27071623-27071707:-	57.6202382411542	2.37753858362652	0.258782436451723	9.18740319561858	4.02438951026114e-20	4.87526043528778e-18	OST4
chr1:62206519-62207626:+	34.1850410631906	-5.61237744995061	0.611485484747579	-9.17826766119788	4.3808198003903e-20	5.253443704064e-18	L1TD1
chr15:64162871-64163104:-	167.982819721147	1.99600124966227	0.217711270836786	9.16811170129377	4.8137705891921e-20	5.67953192341904e-18	PPIB
chr8:25459196-25459315:+	17.9577520575235	-3.16947914263775	0.345722073709073	-9.16770835207036	4.83181203053675e-20	5.67953192341904e-18	CDCA2
chr3:38136910-38137252:-	52.8524165369474	2.57358128003583	0.281361291360749	9.14689176890399	5.85951736752354e-20	6.82001864580779e-18	ACAA1
chr2:215379148-215379434:-	37.9339228614966	5.77950286908785	0.632628747643106	9.13569433987897	6.49883834934475e-20	7.42585195843313e-18	FN1
chr5:177592160-177592282:+	56.774794347076	2.00252624281017	0.219200545045902	9.1355897057228	6.50512637868132e-20	7.42585195843313e-18	TMED9
chr6:152983022-152983088:-	12.1231323900103	-3.00651465660972	0.331315321491459	-9.07448120139901	1.14220332781234e-19	1.29145122931315e-17	FBXO5
chr10:17229273-17229937:+	28.4996218646977	4.69943269716217	0.518307359450617	9.06688398587156	1.22469202787376e-19	1.37165507121861e-17	VIM
chr7:137268174-137268627:-	115.825420471951	9.10184514233566	1.00945661069388	9.01657886620731	1.94054720835744e-19	2.15310060351585e-17	PTN
chrX:107716964-107717085:-	40.7194244560663	3.34182933149931	0.370727176630759	9.01425506991556	1.98212948789047e-19	2.17887419261442e-17	TSC22D3
chr3:75214491-75215042:+	248.261081892223	-1.30965067677285	0.145392848620298	-9.00766914742194	2.10482253709312e-19	2.29251863856601e-17	MIR4444-2;HNRNPA3P6
chr2:215371929-215372398:-	44.4385363873868	5.7508621569361	0.640477323615086	8.97902540011276	2.7317571079477e-19	2.94831094414137e-17	FN1
chr4:173334292-173334517:-	85.7312470896115	-2.21250306960198	0.246515244392591	-8.97511663042808	2.8305175103267e-19	3.02737872816203e-17	HMGB2
chr6:83193204-83193304:-	36.2506760485529	2.3268052632105	0.259654758426399	8.9611500952718	3.21309338538233e-19	3.40587898850527e-17	PGM3
chr11:62531700-62534077:-	51.4299452788022	5.62794032892646	0.628431885903945	8.95552955724256	3.38108782835956e-19	3.55223669896324e-17	AHNAK
chr2:215384045-215384206:-	31.2122955229513	5.58159394706965	0.626750510877701	8.90560733529071	5.30945529908581e-19	5.52928537813568e-17	FN1
chr16:19718156-19718268:-	57.061185051992	-1.97019184854226	0.221279894385867	-8.90361889411718	5.40548158380164e-19	5.5803371619907e-17	KNOP1
chr9:111525165-111525263:+	9.48307220037083	-4.69706810062817	0.528917157063535	-8.88053646568313	6.65386760996787e-19	6.80988933323608e-17	ZNF483
chr1:43172166-43172359:-	65.8523453126354	-2.0163894955435	0.22795090968524	-8.84571813434644	9.09415453596209e-19	9.22784638042238e-17	EBNA1BP2
chr5:116574767-116575084:-	17.1397165708993	-3.25762106178723	0.368839732712976	-8.83207738446729	1.02749317025559e-18	1.033762620108e-16	SEMA6A
chr4:38867731-38867845:+	27.1290222682438	4.2367787771397	0.479797717522948	8.83034375197306	1.04354509601397e-18	1.04108969578805e-16	FAM114A1
chr7:6484065-6484243:-	64.2198281237591	2.71044507045563	0.307478295131833	8.8150777253839	1.1960205830995e-18	1.18326303021311e-16	DAGLB;KDELR2
chr20:31739254-31739369:+	18.6811016383386	-2.72651202294966	0.309335009697047	-8.81410748049478	1.20642276076743e-18	1.1836901665976e-16	TPX2
chr1:153616256-153616412:-	129.244945220391	7.74003095335399	0.886630753975798	8.72971179788927	2.55322397156848e-18	2.4845799172509e-16	S100A14
chr3:20186148-20186288:-	19.4385197416	-3.03545993691155	0.348662534586592	-8.7060112165785	3.14755710638853e-18	3.03803235504428e-16	SGOL1
chr3:133746350-133746461:+	382.727477805111	7.60146370197276	0.873401062281	8.70329111132582	3.22395521998015e-18	3.08667712674228e-16	TFP1;TF
chrX:103356452-103356565:+	50.0295562855118	2.03465151896763	0.234320260325107	8.68320782908254	3.84760427291369e-18	3.6543006342425e-16	WBP5
chr9:15510923-15511032:-	23.8087995411417	-3.21642563278111	0.371654209325095	-8.65435007078752	4.95728360090717e-18	4.67086277063253e-16	PSIP1
chr2:113756509-113756704:-	27.0414805530196	2.79166243397846	0.324065863676685	8.61449090103381	7.02530627963577e-18	6.56727843715243e-16	SLC35F5
chr4:73436096-73436373:+	3077.34708015587	8.21020318398457	0.954214647042947	8.60414709565347	7.68863275797744e-18	7.13120688302407e-16	AFP
chr2:27409484-27409676:-	44.0776299589469	-2.2725283503254	0.265283779437155	-8.56640521009975	1.06765707503058e-17	9.82575565485503e-16	PPM1G
chr12:98644721-98644826:-	21.8711855060528	3.40636113738795	0.398584044299379	8.54615528671139	1.27256768378454e-17	1.16214796476078e-15	IKBIP
chr5:55994833-55995044:-	28.5577370757028	5.38666396414434	0.631885956520939	8.52474075195853	1.53152447401358e-17	1.38795866835796e-15	IL6ST
chr3:109337499-109337616:-	10.7415474469869	-3.20581178991437	0.376400115867998	-8.51703188911512	1.63694436803567e-17	1.47225784373632e-15	DPPA4
chr17:40287838-40288038:+	14.4327041113584	-3.2875699338541	0.386113196452433	-8.51452362690511	1.67276516805916e-17	1.49316301317281e-15	CDC6
chr1:156020912-156020943:-	108.560753659329	1.44934765514434	0.17091093443479	8.48013417010092	2.24934401285417e-17	1.99285165079139e-15	SSR2
chr18:31042686-31043031:-	43.9535240250895	4.77691982577925	0.563564713122434	8.47625785388991	2.32553026798503e-17	2.04508854381617e-15	DSC3
chr18:31591815-31591955:+	262.053845191378	7.45446682010502	0.880476461731095	8.46640102729023	2.53091700030223e-17	2.20934166379324e-15	TTR
chr3:46577705-46577836:+	12.7491567601398	-8.84933116916781	1.04601157041543	-8.46007005988784	2.67216939085553e-17	2.31562007359393e-15	TDGF1
chr5:133051929-133052277:+	146.510167825051	-1.67519010811733	0.198052748288558	-8.45830276324476	2.71297004427642e-17	2.3339406062065e-15	HSPA4
chr1:164356669-164356751:+	45.9756500759382	-3.06268381201016	0.362830839749108	-8.44107908282538	3.14421319110498e-17	2.68547474854665e-15	n/a
chr13:97976617-97976708:+	16.5759661707954	-2.68063219921633	0.319426496249744	-8.3920157866944	4.77876717884335e-17	4.05239456765916e-15	IPO5
chr5:154938061-154938244:-	18.6007132059539	-2.69600790557804	0.321674168227557	-8.38117627048887	5.24013542963923e-17	4.41211970359411e-15	GEMIN5
chr2:215383354-215383503:-	28.221395859935	4.99980774365287	0.597440167376092	8.36871709783361	5.82489075205002e-17	4.86993683157308e-15	FN1
chr2:85561436-85561545:-	26.4658884606662	2.72981592775638	0.326479585496036	8.36136790485336	6.19951852550427e-17	5.14690097446061e-15	GGCX
chr4:73442297-73442438:+	252.070575110079	7.58475521300549	0.908686376592025	8.34694500587945	7.0051315548263e-17	5.77534179297901e-15	AFP
chr5:147831596-147831719:-	68.8077090602008	9.37362660827652	1.12350345335933	8.3432112115445	7.2299865535455e-17	5.91961381818567e-15	SPINK1
chr10:68956126-68956287:+	34.8607954879524	-1.98062646240757	0.23752136518728	-8.33872970057198	7.50928440947211e-17	6.10617976090773e-15	DDX21
chr12:7130391-7130517:+	24.7402823861338	2.97794879796632	0.359286598830494	8.28850507550178	1.14680670549577e-16	9.1992494646255e-15	CLSTN3
chr7:45920770-45921318:-	64.9525801937435	8.72773190776027	1.05289823082472	8.28924548664492	1.13969106448065e-16	9.1992494646255e-15	IGFBP3
chr12:54280693-54280797:+	72.7858953758096	-1.5776541591898	0.190570081830282	-8.27860356692733	1.24628081112557e-16	9.93009784542469e-15	RP11-968A15.8;HNRNPA1
chr20:14337489-14337654:-	43.9078507699855	8.6408409208123	1.04444382437765	8.27315047409186	1.30464873357504e-16	1.03258598433353e-14	FLRT3
chr3:146160987-146161221:-	33.8928998573617	2.81749190193676	0.341300353613744	8.25516842307575	1.51688180079462e-16	1.19261064496912e-14	PLOD2
chr12:98515579-98515717:+	34.1594483472019	-2.13486470726038	0.259392145271153	-8.23025965195945	1.86808069590236e-16	1.45906934353637e-14	TMPO
chr10:93893933-93894060:+	20.3395816513963	3.03576382267511	0.369299107541633	8.22033890870661	2.02928897422129e-16	1.57462213738269e-14	SLC35G1
chr4:73438129-73438294:+	261.790169631053	9.37551334417159	1.14281155046765	8.20390145718692	2.32708875600488e-16	1.79397387735649e-14	AFP
chr10:93601200-93601275:-	129.58786554458	8.82899560826886	1.07740883087185	8.19465680555485	2.51309160779706e-16	1.92486603663011e-14	RBP4
chr1:62209782-62210667:+	12.5970263221377	-6.18825086766081	0.757093876462317	-8.17369029132389	2.9909701563056e-16	2.27620498049103e-14	L1TD1
chr17:68457438-68457538:-	30.4828369409803	3.32951318873649	0.407771378221897	8.16514686061332	3.21044393629795e-16	2.42766817909104e-14	WIPI1
chr5:90474866-90474939:+	13.7201002019504	-6.27369673477402	0.76941637055113	-8.15383838308535	3.52551943108713e-16	2.64904852442192e-14	POLR3G
chr8:63038688-63038960:-	271.002261736976	2.06397497583853	0.253294307644958	8.14852491170705	3.68390167217472e-16	2.75064658189045e-14	GGH
chr20:59032298-59032383:-	20.0739500757953	2.50739465057257	0.307947495049009	8.14227974211488	3.87903734886192e-16	2.86036841029122e-14	ATP5E
chr9:33264999-33265085:+	63.1073565378804	1.33138691787594	0.163505429502135	8.142768848288	3.86339402638636e-16	2.86036841029122e-14	CHMP5
chr4:92277264-92277345:-	9.55214455894264	-8.87084068559386	1.09090728765232	-8.13161740323904	4.23599986205385e-16	3.10430804705576e-14	n/a
chr12:101407714-101407809:-	31.7141842548424	2.03120147001642	0.250494403657338	8.10876985816811	5.11347927467619e-16	3.72436969011999e-14	ARL1
chr15:48332165-48332246:+	8.41154743475179	-3.43954032790873	0.424544394130448	-8.10172122270886	5.41870008092803e-16	3.92261020492546e-14	DUT
chr2:169798817-169799047:+	183.574353166069	-1.33225497322141	0.164581397186706	-8.09480898810245	5.73542790781795e-16	4.12672728009786e-14	SSB
chr6:44247008-44247181:+	407.731164542566	-1.81788902526539	0.224762871771738	-8.08803078077585	6.06370837932208e-16	4.33664734212721e-14	HSP90AB1
chr12:55728965-55729044:-	23.3807504135586	2.5099257750094	0.311482997926939	8.05798644457034	7.75614172013472e-16	5.51382721565505e-14	CD63
chr8:103371477-103371647:+	24.4815003128828	5.57871727155766	0.692493510913581	8.05598490619481	7.88413628360433e-16	5.57145630708039e-14	CTHRC1
chr4:73404253-73404397:+	477.42159369195	10.5595606794596	1.31167141908389	8.0504618198014	8.24822037459474e-16	5.7942527980585e-14	ALB
chr12:104986301-104986360:+	14.6647913023913	-2.80183157900227	0.348128073272745	-8.04827818872035	8.39669190140733e-16	5.86385448550046e-14	C12orf45
chr11:127941773-127941846:-	66.2712239216713	-1.5632327288482	0.194452498488226	-8.03914961752396	9.04640690601803e-16	6.28063992913719e-14	n/a
chr2:231463218-231463332:-	17.7948919481903	-3.01895382272615	0.375588901170861	-8.03792075142492	9.1375692626525e-16	6.30704780733782e-14	NCL
chr2:215376516-215376709:-	28.1226002027088	5.11363729429543	0.637087825249613	8.02658140938715	1.00226332727988e-15	6.87795966558771e-14	FN1
chrX:81121613-81121765:-	14.4303926814404	-2.74367468305259	0.342947310479001	-8.00028050728974	1.24136089505344e-15	8.46979111843359e-14	HMGN5
chrX:106038723-106038737:-	154.697080498837	8.90800736907123	1.11718154384528	7.97364351223556	1.54063521426243e-15	1.04516692935563e-13	SERPINA7
chr3:56801903-56801970:-	16.6345616911028	5.41588102479633	0.680532807035023	7.95829527806674	1.74425698764906e-15	1.17658062257782e-13	ARHGEF3
chr4:73447460-73447871:+	417.58538877147	7.60917975418631	0.957030768198136	7.95082039892261	1.85280393422225e-15	1.24273945237777e-13	AFP
chr11:2135388-2135558:-	76.1712437762255	7.05541557620379	0.888865348903102	7.9375527293425	2.06209389980378e-15	1.37534712238598e-13	IGF2;INS-IGF2
chr14:92026420-92026428:+	20.1275288717796	-2.65294659419843	0.334755835111721	-7.9250197186646	2.28110131774245e-15	1.51291814772282e-13	n/a
chr6:31655870-31655946:+	31.6039532488897	8.35223843950498	1.05446036418732	7.92086523417326	2.35863473819712e-15	1.55565064510423e-13	APOM
chr1:161223626-161223640:-	52.6208046851016	8.26856167413291	1.04411382060532	7.9192148508668	2.3901503324187e-15	1.56772733405938e-13	APOA2
chr2:37231563-37231623:-	43.3270857387705	-1.78444809199718	0.225745116588889	-7.90470296306294	2.68573247791626e-15	1.75192395482537e-13	CEBPZ
chr2:135876381-135876476:-	8.93930270390707	-3.43068429869	0.434862943002307	-7.88911622361853	3.04333999249846e-15	1.9743460322919e-13	MCM6
chr6:34998727-34999021:+	77.0450082271095	8.50700325081105	1.07938100482101	7.88137202045885	3.2380565718755e-15	2.08925041420141e-13	ANKS1A
chr4:154585543-154587050:-	155.811869607048	8.5180977612079	1.08098011621432	7.87997635982335	3.27443023721226e-15	2.10129923114508e-13	FGA
chr14:60165282-60165449:-	31.0585102233301	2.1645662202195	0.275311430978676	7.86224608446118	3.77305858539628e-15	2.40826621106584e-13	DHRS7
chrX:129523427-129523548:-	30.9778402708928	2.31909260343994	0.295225383348595	7.85532929836729	3.98723186283156e-15	2.53135918050996e-13	SMARCA1
