feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr3:133746350-133746461:+	382.727477805111	9.42741147420867	0.920556347015478	10.2409934001033	1.2989571035739e-24	3.07937548140727e-22	TFP1;TF
chr3:146160987-146161221:-	33.8928998573617	3.48826795227249	0.341576132717069	10.2122707594499	1.74727057207054e-24	4.05403948689983e-22	PLOD2
chr4:78551612-78551833:+	66.5947603186004	2.21473177076168	0.220979557020537	10.02233781542	1.21592206518854e-23	2.76242294185022e-21	ANXA3
chr1:62194711-62194921:+	37.385073985897	-4.51401249179013	0.45118522407969	-10.0047879471178	1.4520243388116e-23	3.23149498260009e-21	L1TD1
chr1:45551035-45551136:+	96.9693567300749	3.09682130648435	0.310122131338586	9.98581201901804	1.75855249703218e-23	3.83540299602718e-21	AKR1A1
chr4:73440600-73440837:+	546.175361161668	8.77755573962228	0.880410433555435	9.96984520523587	2.06550499188276e-23	4.41653567381989e-21	AFP
chr1:152036972-152037060:-	416.131739587115	2.0537044792558	0.206417430853084	9.94927836650343	2.54018471254665e-23	5.32706044044638e-21	S100A11
chr4:76213791-76213963:-	45.5576281697962	2.64438435051395	0.266801969281801	9.9114124143548	3.71358701070111e-23	7.64088044371615e-21	SCARB2
chr1:179877770-179877831:-	55.6185626129738	2.73183529948387	0.27733207621665	9.85041231707283	6.82633539728586e-23	1.37854050939634e-20	TOR1AIP2
chr6:10694923-10695035:+	36.9572617735077	-2.86074181248515	0.290594450256264	-9.84444751082609	7.24361089687944e-23	1.43621048782673e-20	PAK1IP1
chr12:7130391-7130517:+	24.7402823861338	3.57242134874203	0.36314063141875	9.83756990999596	7.75616093161236e-23	1.51037383855773e-20	CLSTN3
chr11:86955344-86955495:-	22.8034455588147	4.01091873662875	0.408124382106339	9.82768712794934	8.55611746374768e-23	1.63692036740646e-20	FZD4
chr10:17229273-17229937:+	28.4996218646977	5.10711202775558	0.521707326835588	9.78922810751524	1.25248369492374e-22	2.35488529192128e-20	VIM
chr1:226407925-226408222:-	68.2247733617552	-2.61902139364778	0.2699850432211	-9.70061660602057	2.9968200675483e-22	5.53903776891767e-20	PARP1
chr3:46577705-46577836:+	12.7491567601398	-4.77319806840046	0.492934625734377	-9.68322738799149	3.55318568627177e-22	6.45791498479893e-20	TDGF1
chr6:143843290-143843457:+	95.5103002959406	-1.8909183291056	0.196181812355836	-9.63860159307653	5.49311627046364e-22	9.82007097203377e-20	RP3-468K18.5;LTV1
chr20:45912155-45912165:-	30.8735419570108	2.81655880640563	0.293266117942649	9.60410573906268	7.68218719321737e-22	1.35119760229089e-19	PLTP
chr13:29849625-29850390:-	50.2441635628026	2.94161144940244	0.308613587340881	9.53169779317999	1.54731656155413e-21	2.67833128630918e-19	UBL3
chr17:76726394-76726797:-	131.90549670689	2.37639496924178	0.249593488316815	9.52106156802203	1.71418894687128e-21	2.92081726025489e-19	JMJD6
chr2:189580634-189580816:-	202.800409521302	6.15346843368099	0.647647650252361	9.50125956804328	2.07366662019624e-21	3.44738273691504e-19	SLC40A1
chr9:111599646-111599856:-	49.0641563481801	5.05444653343553	0.532012299116197	9.50061970716128	2.08644897419892e-21	3.44738273691504e-19	PTGR1
chr14:55191499-55191627:-	36.9641551003754	-1.93829245103581	0.204767765572061	-9.46580847635267	2.91298787113129e-21	4.74121384099802e-19	DLGAP5
chr11:62525091-62529519:-	77.5558176071306	4.61668596082939	0.48792376198599	9.46190024039443	3.02396991452566e-21	4.77918723447859e-19	AHNAK
chr7:26200592-26200842:-	141.841609560524	-1.46389054562266	0.154709145058064	-9.46221081548376	3.01499961582134e-21	4.77918723447859e-19	HNRNPA2B1
chr5:42811891-42811934:-	253.709483785066	6.09388764501721	0.646233497746031	9.42985417232596	4.10659504899949e-21	6.39748842990564e-19	SEPP1
chr10:73096822-73097001:-	19.1202938564224	4.7125282908188	0.500325755630212	9.41892004916454	4.55751294964789e-21	6.99995474871975e-19	P4HA1
chr6:31862682-31862869:-	57.8133985049269	3.34851159043652	0.35703785002324	9.37858994562778	6.68608681778763e-21	1.01266356594408e-18	NEU1
chr3:186612973-186613306:+	93.1253161353302	8.29558203505514	0.890266657516951	9.31808685073347	1.18456886776304e-20	1.76955116478849e-18	AHSG
chr8:61714469-61714654:-	56.0323110862708	2.35350610344221	0.252646102422536	9.31542612720028	1.21463977508241e-20	1.78995226314509e-18	ASPH
chr3:75214491-75215042:+	248.261081892223	-1.4647123169076	0.158261232289289	-9.25502914213525	2.14171977336794e-20	3.11406055047699e-18	MIR4444-2;HNRNPA3P6
chr21:44873645-44873792:-	119.268074074627	2.00302735762269	0.217638640684881	9.20345464077254	3.46622723839216e-20	4.97358000456138e-18	PTTG1IP
chr5:177592160-177592282:+	56.774794347076	2.09799982108956	0.229303515141401	9.14944465546382	5.72269727830444e-20	8.10467711946882e-18	TMED9
chr2:231464355-231464632:-	251.945717181081	-1.2601579156229	0.138458336016947	-9.10135100474311	8.92150517614407e-20	1.24729505058783e-17	NCL
chr2:215380831-215381104:-	59.5530478625533	5.28277079204661	0.580652526233384	9.0979898534417	9.20190923193516e-20	1.25808432081509e-17	FN1
chr3:58008383-58008499:+	34.5858599744599	2.23905934806211	0.246113611541316	9.09766564327644	9.22941271574573e-20	1.25808432081509e-17	FLNB
chrX:111561237-111561241:-	9.54112462881804	9.69479646040922	1.06819567306087	9.07586194636908	1.12781257958052e-19	1.51836989880562e-17	n/a
chr4:38867731-38867845:+	27.1290222682438	4.4600279677758	0.492469415148751	9.0564567678353	1.34756822871097e-19	1.79210140659673e-17	FAM114A1
chr12:95858931-95859043:+	58.7033132173006	-2.19356738051563	0.242623687778256	-9.04102728221831	1.55206287127912e-19	2.01491019182129e-17	SNRPF
chr2:21005130-21012657:-	225.398168025872	6.81617964090347	0.753854281417926	9.04177346858454	1.54150272612225e-19	2.01491019182129e-17	APOB
chr13:113491023-113491254:+	26.7818854630993	2.65052598220739	0.293330402095971	9.03597432543047	1.62547847101709e-19	2.08539326193428e-17	TMCO3
chr3:69052219-69052362:-	29.29123738052	2.8191897238866	0.313988937663924	8.97862754293627	2.7416518285793e-19	3.4764782779834e-17	TMF1
chr7:134891399-134891636:+	98.4582707568453	2.60222574553384	0.290865873833944	8.94648007768507	3.66998158656944e-19	4.600132092131e-17	CALD1
chr12:130872024-130872137:+	124.085728541026	-1.54061658416419	0.173219714488663	-8.89400256034377	5.89463372595815e-19	7.304656906997e-17	RAN
chr2:121736862-121736944:-	59.3846847480369	-1.75366185917846	0.197230557765167	-8.89143081604252	6.03269895783944e-19	7.39175080171226e-17	NIFK
chr1:62206519-62207626:+	34.1850410631906	-6.61681786394067	0.745165378039836	-8.8796635739388	6.70628801738401e-19	8.11534119078422e-17	L1TD1
chr9:121299811-121299852:+	20.862020207576	9.59153578961644	1.08030097119255	8.87857740147019	6.7720866424701e-19	8.11534119078422e-17	GSN
chr8:61578143-61578749:+	232.146078364437	2.35863374134962	0.266262426568618	8.85830483762146	8.12403112659879e-19	9.62962602560432e-17	KRT8P3
chr11:116837549-116837807:-	45.7305533483983	9.19180338964423	1.03792101903056	8.85597576415747	8.29549049134014e-19	9.72713159226498e-17	APOA1
chr13:95677098-95677203:+	62.3025673446865	2.20788540207793	0.24947206575296	8.85023096840145	8.73383562060982e-19	1.00621542099334e-16	DNAJC3
chr19:38831674-38831905:-	449.887471998112	1.80542964578289	0.204007408141735	8.84982394623909	8.76574644606765e-19	1.00621542099334e-16	ECH1;AC104534.3
chr5:151686912-151687029:-	53.630710363509	3.82061706511397	0.433728392540981	8.80877786840523	1.26517612890786e-18	1.43716100893127e-16	SPARC
chr16:19718156-19718268:-	57.061185051992	-2.12903040017545	0.242070782577653	-8.79507381066312	1.42953978501446e-18	1.60712694387451e-16	KNOP1
chr10:68956126-68956287:+	34.8607954879524	-2.32061093350151	0.264890401950455	-8.7606455968743	1.94135269761652e-18	2.16025011913348e-16	DDX21
chr7:45920770-45921318:-	64.9525801937435	9.23511921571134	1.05727770718786	8.73480936269322	2.44067400031641e-18	2.68843939125762e-16	IGFBP3
chr5:10250156-10250382:+	67.6172144778682	-1.63228517991328	0.186926965692956	-8.73220818549236	2.49747977009179e-18	2.7235016892851e-16	CCT5
chr1:173867985-173868021:-	68.0786056056333	-1.76158662839949	0.202271569824375	-8.70901743596004	3.06520130565574e-18	3.30950695427484e-16	GAS5
chr4:73436096-73436373:+	3077.34708015587	8.94927263191907	1.02856392262146	8.70074521874186	3.29711762809164e-18	3.52500664062151e-16	AFP
chr1:160343185-160343318:-	44.3231749097312	2.25759656861669	0.259862139581443	8.68767020949252	3.69947891180085e-18	3.91677840128041e-16	COPA
chr4:73442297-73442438:+	252.070575110079	8.2758121823541	0.952824167057444	8.68556074507623	3.76878577832683e-18	3.95178931852443e-16	AFP
chr18:23453254-23453349:+	20.9325830835669	2.59921843105223	0.300355489788695	8.65380697013669	4.98094258913461e-18	5.1730646604298e-16	RIOK3
chrX:150983275-150983364:+	23.5066250531033	-3.02049450589167	0.349588820460449	-8.64013472145168	5.61467738186157e-18	5.77623177822646e-16	HMGB3
chrX:131289252-131289452:-	12.6987344433504	5.6193051772559	0.652497224230229	8.61199859338125	7.17977255269749e-18	7.31732894272581e-16	IGSF1
chr5:157059103-157059168:-	11.2170189116667	9.24465499156142	1.07461085065813	8.60279326781383	7.77990368748478e-18	7.855541640002e-16	HAVCR1
chr10:93601200-93601275:-	129.58786554458	9.32939830704603	1.08617966446106	8.58918520784046	8.75882321407025e-18	8.76284102288404e-16	RBP4
chr18:59359061-59359312:-	98.2256988992851	1.80375897928452	0.210446590873027	8.57110097056793	1.02500324467448e-17	1.01615094392502e-15	LMAN1
chr1:156601430-156601514:-	41.0757371504394	-2.77120374874748	0.323405148272715	-8.56883003733335	1.04541696600926e-17	1.02705153282261e-15	GPATCH4
chr2:231461562-231462059:-	30.5436665968131	-3.65121703330858	0.426183805897944	-8.56723550444551	1.05998968110111e-17	1.0320703100364e-15	NCL
chr12:101407714-101407809:-	31.7141842548424	2.20334332430398	0.25747692326586	8.55744000804648	1.15401396819027e-17	1.11367454186858e-15	ARL1
chr6:34236858-34236950:+	16.3687966786285	-2.87513659893881	0.336181860719693	-8.5523251991757	1.20633329106108e-17	1.15395302973869e-15	HMGA1
chr22:38467992-38468238:+	56.0147335260445	4.52552403627906	0.530223668259966	8.53512264197949	1.40006836235575e-17	1.32763004273821e-15	KDELR3
chr11:62531700-62534077:-	51.4299452788022	5.41654333314537	0.636285752178439	8.51275282308438	1.69851891771609e-17	1.59675420669775e-15	AHNAK
chr4:73438129-73438294:+	261.790169631053	9.93854813087907	1.17013897166811	8.49347673354647	2.00545632831733e-17	1.86918814190602e-15	AFP
chr9:111525165-111525263:+	9.48307220037083	-3.98530845876549	0.471421147754137	-8.45381773336136	2.81929308544324e-17	2.60545687260666e-15	ZNF483
chrX:31266903-31266999:-	21.44955861795	3.24995553411423	0.385791387179909	8.4241267226597	3.63450747302717e-17	3.33061378095473e-15	DMD
chr15:34988144-34988354:-	58.9877414310712	-1.79471006994494	0.21397682503251	-8.38740396149103	4.9699489265633e-17	4.5164410870144e-15	ZNF770
chr11:116823162-116823434:-	50.1979479994295	8.5907693451293	1.02577715523765	8.37488854305687	5.52761603770874e-17	4.94087318780441e-15	APOA4
chr5:136028965-136029159:+	19.085563183847	5.38988214608306	0.643539348110483	8.37537310175124	5.50491907650815e-17	4.94087318780441e-15	TGFBI
chr2:63841851-63841986:+	39.6520650664024	-2.17810091193977	0.261879872147478	-8.31717571143906	9.00841525488394e-17	7.98672913451296e-15	UGP2
chr17:41528301-41528382:-	13.8002144044973	3.40715004848855	0.410775381519219	8.29443584444492	1.09101740494941e-16	9.51803584077865e-15	KRT19
chr5:52787850-52788264:+	42.0843697854717	2.63596659182302	0.317783829822515	8.29484179007859	1.08729816991652e-16	9.51803584077865e-15	ITGA1;PELO
chr20:5119902-5120028:-	17.1821695144635	-2.65351731613546	0.320376151127196	-8.28250575705917	1.20610125884126e-16	1.04385192283047e-14	PCNA
chr5:135578948-135579036:-	99.014018449407	5.92465939338219	0.716734683460989	8.26618207559459	1.38317253276557e-16	1.1876768873865e-14	CXCL14
chr8:42896887-42897046:+	17.1617868790531	4.08846133290441	0.495286417967448	8.25474146794212	1.52231405248713e-16	1.29694021424782e-14	HOOK3
chr1:26410712-26410882:+	39.3230193059994	-2.84807426636688	0.345503807981245	-8.24325000354695	1.67594883096823e-16	1.41676139548128e-14	LIN28A
chr5:55994833-55995044:-	28.5577370757028	5.25982166900523	0.639701500047122	8.22230629225941	1.99626569518401e-16	1.67455980046012e-14	IL6ST
chr2:69387158-69387294:-	56.5363104788176	1.8066818401175	0.22022630038538	8.20375149087979	2.32999494081785e-16	1.93958739157394e-14	GFPT1
chr2:47783062-47783262:+	59.2805370752171	-1.57044859252498	0.192121225726425	-8.17425865667362	2.97690569944763e-16	2.45933004943003e-14	MSH6
chr11:69641070-69641253:+	30.5429031281676	-2.18973182589239	0.267939704330855	-8.17247981728191	3.02114252474204e-16	2.47710971671519e-14	CCND1
chr12:69585423-69585509:+	21.9930915116724	-2.31948017701061	0.283930635372968	-8.16917897557538	3.10495241106681e-16	2.52682880915549e-14	CCT2
chr6:18264473-18264594:-	67.4318659149073	-1.67716211190234	0.2064936262133	-8.12210111594387	4.58181336852814e-16	3.70108702102217e-14	DEK
chrX:81121613-81121765:-	14.4303926814404	-3.22458456775196	0.39756743729713	-8.11078641066371	5.02931927183924e-16	4.03270048966227e-14	HMGN5
chr17:5439085-5439197:-	24.459697339223	-2.02973860760328	0.250509830987373	-8.10243094892987	5.38717204894675e-16	4.28811030611419e-14	C1QBP
chr1:43172166-43172359:-	65.8523453126354	-1.98818762457634	0.246179862633124	-8.07615863990993	6.68389159511174e-16	5.28172738005025e-14	EBNA1BP2
chr11:127941773-127941846:-	66.2712239216713	-1.71081839159883	0.212263119194309	-8.05989471036051	7.6360190960358e-16	5.9907041900914e-14	n/a
chrX:129523427-129523548:-	30.9778402708928	2.46590394826805	0.30600055358321	8.0584950562761	7.72394455472629e-16	6.01640109780644e-14	SMARCA1
chrX:106726669-106726742:+	30.5400284542033	6.06967527414136	0.755341318256408	8.03567225496454	9.30672101704151e-16	7.19785763764806e-14	RNF128
chr8:103415376-103415478:+	65.6577110849173	-1.68141736713951	0.209299101642396	-8.0335622749702	9.46825621994929e-16	7.27122070975683e-14	DCAF13
chr6:75749181-75749309:+	15.1681100688521	3.35179023214265	0.417898084881254	8.02059246836479	1.05236331083344e-15	8.02519014310394e-14	MYO6
chr1:62209782-62210667:+	12.5970263221377	-5.65926550364095	0.706240879946174	-8.01322277474545	1.11740968396804e-15	8.46205041921628e-14	L1TD1
chr8:47960904-47961012:+	35.7535516105981	-2.34871085248003	0.293201811384087	-8.01056051254498	1.1418681413521e-15	8.58763591823772e-14	MCM4
chr13:21176444-21176618:-	12.3043699900645	-3.24930924474068	0.405750970361139	-8.00813671954654	1.16459395722299e-15	8.69855965994291e-14	SKA3
chr1:154220380-154220725:-	65.3300089879034	1.76016690971418	0.220127617455844	7.99612029629702	1.28400936555332e-15	9.52525315058434e-14	C1orf43
chr22:20774068-20774155:+	15.9395543138696	8.88660421269264	1.11159240980873	7.99448083153224	1.30121000157932e-15	9.58763180217738e-14	SERPIND1
chr7:44796646-44796705:+	58.3951976949114	-1.9365763514244	0.242418849848715	-7.98855515003453	1.36529387951554e-15	9.99230184974291e-14	PPIA
chr6:34998727-34999021:+	77.0450082271095	8.67792011868285	1.08892334153948	7.96926632724609	1.59619135335343e-15	1.16043111388794e-13	ANKS1A
chr5:82278356-82278418:-	105.173613451177	-1.93338548707715	0.242856232002437	-7.96102892289684	1.70614496062343e-15	1.23215303282109e-13	RPS23
chr15:48332165-48332246:+	8.41154743475179	-4.36549784793478	0.55044306236765	-7.93087995179235	2.17598488303497e-15	1.56112599667739e-13	DUT
chr12:9695286-9695400:+	88.0846477532025	-1.61974755380916	0.204380043890627	-7.92517470382755	2.27825798657608e-15	1.6238172120008e-13	CLEC2D;RP11-75L1.2
chr1:157073180-157073185:+	64.15438090872	2.32127794562128	0.293643370919215	7.90509228372771	2.67735178776135e-15	1.89587800295698e-13	n/a
chr6:152983022-152983088:-	12.1231323900103	-2.57791817111881	0.32669221111124	-7.89096918579741	2.99848690617731e-15	2.10958062657184e-13	FBXO5
chr4:92277264-92277345:-	9.55214455894264	-5.81137037356	0.737811182271279	-7.87650080833726	3.36676746096794e-15	2.35349994627278e-13	n/a
chr6:33200785-33200953:+	42.7949439543252	2.27628655027731	0.289114678219275	7.87329984177037	3.45407495854819e-15	2.3991520651572e-13	SLC39A7
chr2:37231563-37231623:-	43.3270857387705	-1.9410144787466	0.246821277418241	-7.86404842827846	3.71913657091368e-15	2.56691039910213e-13	CEBPZ
chr13:33818060-33818224:+	15.9997423150448	-2.65387526067556	0.337544297418269	-7.86230216589025	3.77136921267941e-15	2.58659001662069e-13	RFC3
chr8:26383034-26383105:+	27.9721460115243	2.67696893732023	0.340824458370823	7.85439211175285	4.01715691697475e-15	2.7379435112256e-13	BNIP3L
chr14:74084401-74084475:-	13.0659399905958	4.2335300523062	0.540293056065822	7.83561810535364	4.66541877432297e-15	3.16002433130385e-13	ALDH6A1
chr13:110307006-110307221:-	18.3936026868498	6.04201515657755	0.771924123116755	7.82721380980044	4.98800407206064e-15	3.35766570406304e-13	COL4A1
chr10:93893933-93894060:+	20.3395816513963	2.97684698714645	0.380557942595189	7.82232257943704	5.1857514423153e-15	3.4351960956704e-13	SLC35G1
chr12:64759345-64759459:-	16.9739074747968	3.79059433474063	0.484526599099751	7.82329461743388	5.1458481097088e-15	3.4351960956704e-13	GNS
chr14:103520497-103520600:-	19.5930394404182	2.67305859528002	0.341734492125033	7.82203335302193	5.1976832259112e-15	3.4351960956704e-13	CKB
chr6:27810048-27810056:+	13.5655054090592	-4.18468187199077	0.536444629384695	-7.80077130568094	6.15299311567708e-15	4.04207168231678e-13	n/a
chr11:102452621-102452845:-	33.4662449423123	2.17334739554698	0.279330199403529	7.78056722899232	7.22000854881228e-15	4.71462234879029e-13	TMEM123
chr17:68457438-68457538:-	30.4828369409803	3.32616518538064	0.42790280075063	7.77317928171038	7.65402889832018e-15	4.96828482953462e-13	WIPI1
chr11:2140899-2141367:-	19.6396394092714	8.35589605055361	1.07531976293482	7.77061515892564	7.81058658383286e-15	5.01026157039396e-13	IGF2;INS-IGF2
chr19:2427506-2427619:-	101.963936934293	-1.23124332335798	0.158438848562104	-7.77109487055734	7.78105909486975e-15	5.01026157039396e-13	TIMM13
chr19:48872418-48872431:+	15.3554005591046	3.084488338155	0.396999974017046	7.76949254415457	7.88011811346513e-15	5.02530339341154e-13	PPP1R15A
chr11:2135388-2135558:-	76.1712437762255	6.96803924188286	0.8986036190409	7.7542968826678	8.88342848559925e-15	5.63219695554999e-13	IGF2;INS-IGF2
chr6:31280291-31280532:+	106.234417041662	-1.61713209477494	0.208575521696003	-7.75322090351474	8.95905678131812e-15	5.64731295955341e-13	RPL3P2
chr16:75647733-75647879:+	30.1268400777504	2.55635396627317	0.330306468780074	7.7393396978103	9.99344484933497e-15	6.22734377611416e-13	TERF2IP
chr7:80134817-80135140:+	264.024688664659	1.65472823371258	0.213803595420374	7.73947804974515	9.98257703460854e-15	6.22734377611416e-13	GNAI1
chr17:40287838-40288038:+	14.4327041113584	-3.09189359781372	0.40060887881314	-7.71798569960278	1.18182456323784e-14	7.3226118534708e-13	CDC6
chr12:54280693-54280797:+	72.7858953758096	-1.5909143914266	0.206194229972887	-7.7156106241954	1.20404374507123e-14	7.41813392090495e-13	RP11-968A15.8;HNRNPA1
chr2:65130056-65130323:-	114.094865301612	1.62676746871564	0.211027556144707	7.7087916783727	1.27014546934527e-14	7.78142491191585e-13	RAB1A
chr18:59899948-59900022:+	17.0857472722152	-2.40008439921306	0.311694363770338	-7.70012126681085	1.35937162585466e-14	8.2815349608632e-13	PMAIP1
chr1:209675315-209675417:+	52.5384693565703	6.52052495912747	0.847937400505355	7.68986596798461	1.47289243678973e-14	8.92327334621776e-13	n/a
chr11:88337664-88337800:-	47.0810309624238	-1.74146116785355	0.226484584732544	-7.68909358625903	1.48181046959563e-14	8.92770340935932e-13	CTSC
chr14:55129249-55129272:+	21.7602765081216	8.17425015866349	1.06449163548581	7.67901774534185	1.60313030229532e-14	9.60556920139037e-13	LGALS3
chr21:33542092-33542147:-	25.9613997787761	-2.23272090627952	0.291979057495813	-7.64685291276941	2.05957681950549e-14	1.22730520309877e-12	GART
chr4:73444994-73445269:+	167.255201525223	9.32046496887424	1.22122720971426	7.63204823372304	2.31052952281161e-14	1.3693654590359e-12	AFP
chr21:37073201-37073349:+	12.1970778737032	4.75056052729738	0.623061575039689	7.62454421458227	2.44898118439938e-14	1.44357512518245e-12	TTC3
chr4:165327604-165327925:+	208.973075807526	1.9890280690332	0.261138712884061	7.61674914862691	2.60144198011046e-14	1.52520025769379e-12	MSMO1
chrX:110520871-110520970:+	11.2424297642488	-4.13000399054445	0.542727656057071	-7.60971722087837	2.74696269232964e-14	1.60190524919009e-12	TDGF1P3
